,rank,pp,playerName,acc1,pp1,scoreRank1,acc2,pp2,scoreRank2,acc3,pp3,scoreRank3,acc4,pp4,scoreRank4,acc5,pp5,scoreRank5,acc6,pp6,scoreRank6,acc7,pp7,scoreRank7,acc8,pp8,scoreRank8,acc9,pp9,scoreRank9,acc10,pp10,scoreRank10,avgTopAcc,avgAcc,avgStars
10,115,13696.6,/76561198152468561,0.953883157438286,511.428,16,0.9498475503055993,510.794,14,0.9414501704371695,495.422,57,0.9552918916788206,495.273,53,0.9526794742163802,494.621,32,0.9435115211646344,493.786,57,0.9490359422799061,493.65,18,0.95234924718166,493.1,20,0.9528408026190572,492.004,36,0.9394666731208541,491.32,71,0.9490356430442366,0.9258018664719326,11.806999999999999
11,119,13624.7,/76561198084235844,0.965409418670191,517.018,6,0.95563985972534,513.571,34,0.9580467930968827,512.564,28,0.9574496813094442,508.737,18,0.9621282677855134,492.62,14,0.9552369479775615,491.833,34,0.9610167060635839,488.678,34,0.9575538196327139,488.565,31,0.9496797847086158,487.581,37,0.939119299056669,485.986,38,0.9561280578026515,0.9415896616384499,11.024000000000001
12,133,13541.4,/76561198017040275,0.9596745559380219,502.578,43,0.9555943878708004,489.994,39,0.9521076665285055,489.356,59,0.9572725881498703,488.28,56,0.9523926980746517,487.272,50,0.9546349048507285,487.224,46,0.937517384415744,485.699,83,0.9516951401373155,485.238,42,0.9505412301835321,484.813,65,0.9496966317091372,483.452,70,0.9521127187858308,0.9240819708875416,11.295000000000002
13,150,13402.3,/3204119979600541,0.944368225734599,496.427,52,0.9524326198743424,495.227,62,0.9463972718143173,490.321,41,0.9482627690523558,487.596,78,0.9383718556337494,483.85,42,0.9487670899017059,483.652,67,0.9529293140361962,482.024,26,0.9470047034530228,480.568,40,0.9482742927946705,480.246,78,0.9492147839548816,476.997,79,0.947602292624984,0.9156694781524871,11.683
14,155,13333.1,/76561198999385463,0.9783574340513044,500.243,9,0.9690121731694546,489.718,15,0.9706188095883408,488.393,7,0.9720002888387879,481.407,7,0.9768690976072897,479.291,18,0.9681441103752944,479.022,41,0.9674049001822248,478.37,29,0.9744063926087331,477.968,11,0.9633041632703281,477.078,48,0.9656303698034742,476.269,25,0.9705747739495232,0.9757481957108781,8.689
15,176,13205.1,/76561198254628870,0.9525229619422632,495.664,61,0.9524013072057855,490.763,38,0.9568434748812924,482.817,29,0.9626340157329981,480.982,53,0.9674803875015726,478.979,26,0.9496321015732662,478.197,76,0.9573819682122932,477.087,41,0.960118127597404,476.009,40,0.9623223167548746,475.513,26,0.9506375274354573,475.105,34,0.9571974188837208,0.9106532860561397,10.552000000000001
16,186,13117.3,/76561198381538767,0.95963553405656,482.536,65,0.9444650439567012,480.847,76,0.9548700880316044,476.485,85,0.9501170121880405,475.178,92,0.9548325530814012,474.325,68,0.95173193252527,474.274,67,0.9539397310323184,473.186,45,0.9447603648083978,471.938,102,0.9552117337384823,471.286,81,0.9551121029612614,471.148,52,0.9524676096380036,0.9499091325356243,10.965
17,202,13007.3,/76561198326089365,0.9632165968159349,484.365,18,0.9637977049478091,483.77,12,0.9622685836316871,482.916,67,0.9592934688867836,479.941,70,0.9636387313965173,476.794,30,0.9549773332775383,476.473,52,0.9556273482525547,474.15,38,0.9681408638885716,472.623,23,0.9552374063826286,468.774,83,0.9665145120467039,467.572,40,0.9612712549526728,0.9389882874157348,9.949
18,204,12998.6,/76561198144336206,0.9502774516515161,486.617,63,0.9492202526286593,485.396,53,0.9495448266313394,472.486,85,0.952621464660391,468.049,34,0.951774706026125,468.044,109,0.9532400836032063,467.392,85,0.9609108244031357,467.143,13,0.9572632864996946,466.282,53,0.9447651710012385,464.202,85,0.9477870888857792,464.165,99,0.9517405155991083,0.9517081033592977,10.947999999999999
19,205,12997,/76561198993921362,0.9507221982700332,478.05,85,0.9501943285617612,476.811,55,0.9480031924104109,476.01,62,0.9475828155721051,474.727,55,0.947254852730902,474.261,92,0.9546832156500671,473.649,69,0.951946877392745,472.271,52,0.950448568839504,472.098,91,0.9502754988543018,471.285,105,0.952654616174923,471.226,100,0.9503766164456753,0.9562473813197842,11.185999999999998
20,209,12992,/76561198355703039,0.9523952126683207,477.366,62,0.9538543902288803,472.36,111,0.9374469124073407,471.847,91,0.9450730559997292,467.54,101,0.94670704483169,466.484,81,0.9440859985291787,465.092,117,0.9422506524192131,464.601,125,0.9445348774598126,463.54,88,0.9447391288344933,463.312,120,0.9490497740422527,462.987,100,0.9460137047420911,0.9254491724007781,11.352999999999998
21,229,12872.7,/76561198067751802,0.9551427111593572,481.515,51,0.9457841518712985,466.776,54,0.9456642153355369,464.326,90,0.9520777368752694,464.279,134,0.9483422493106667,463.23,89,0.9462634247036574,463.158,124,0.9385027846219132,460.287,87,0.940391137896969,459.165,140,0.9475107744066402,457.163,88,0.9445920969287489,455.962,116,0.9464271283110058,0.9488005736431365,11.223
22,235,12843.7,/76561199017001958,0.9499745179929444,470.13,53,0.9570407934969051,468.782,28,0.9501614955053407,467.796,58,0.9433210828836616,465.824,113,0.9514266716914827,462.599,75,0.960957229202873,461.738,77,0.9673216099792886,460.937,33,0.9422212285608691,460.902,138,0.951147244292205,460.047,143,0.9436587076935964,458.59,108,0.9517230581299166,0.962105904897866,10.704999999999998
23,258,12748.9,/76561198914844976,0.9599245220439108,493.083,43,0.9591256899742199,486.626,33,0.9666776320005468,481.312,40,0.9622786171343668,480.452,36,0.9748174960599726,480.06,28,0.9566127958356032,479.935,76,0.9633636312370875,477.467,47,0.9611696007054598,467.008,42,0.9487906067748739,466.58,108,0.9592085742890013,465.236,80,0.9611969166055042,0.8930934776126165,9.946
24,273,12671.8,/76561198121298539,0.9476718666587579,476.713,104,0.9458810571844872,473.278,91,0.9415909704379818,467.871,146,0.9359673526876399,467.7,103,0.9494657051392561,466.804,67,0.9469352095150476,461.602,74,0.9421326383373788,461.471,154,0.9527452284986886,459.778,120,0.9426872167211349,453.798,139,0.944657016556002,452.885,162,0.9449734261736374,0.9257240187777228,11.36
25,282,12635.3,/76561198830724581,0.9514948091483881,474.023,53,0.9409719375768543,466.041,156,0.9418984500185478,461.682,127,0.9436196103854697,460.908,115,0.936471104200307,457.869,131,0.9444235009355025,455.079,116,0.9449626071352942,454.968,85,0.9662710756557964,452.761,44,0.9405130244251981,451.975,137,0.9434021457835552,451.634,100,0.9454028265264913,0.9361330575408431,11.117
26,284,12633.7,/2697706150292708,0.94659957084633,486.391,55,0.9351376510605657,478.836,107,0.9426749780683182,463.047,147,0.9340589398924711,462.352,123,0.9320611102488071,460.527,125,0.9512832879859503,460.188,130,0.9418448657474924,458.608,145,0.944435179095695,457.961,158,0.9506251450933572,457.672,151,0.942062164839403,455.627,150,0.9420782892878389,0.9092399917116922,11.568999999999999
27,322,12484.7,/76561198313644622,0.9674257467952817,487.983,16,0.9597001139097143,482.9,17,0.9679324294362008,477.333,43,0.95873043603046,476.959,27,0.967402410905075,474.679,35,0.9716682037560123,472.353,10,0.9601913399128656,471.8,28,0.9643518210266995,468.46,24,0.9673425944708655,456.384,62,0.9647669003807795,456.035,27,0.9649511996623954,0.9494293333728123,9.358
28,332,12448.2,/76561199017330732,0.9525838323074488,474.789,55,0.9517100994859942,460.197,96,0.9434808771149541,458.486,117,0.9439425641726377,454.938,55,0.9401661420384806,450.185,165,0.9448862515056449,449.446,175,0.9368402718409989,446.857,219,0.957482426236795,445.818,62,0.9492385209949723,445.448,177,0.9453431237232927,443.349,122,0.9465674109421218,0.9464047136335725,10.937999999999999
29,342,12414.2,/2184577948327320,0.9394044618297058,453.664,98,0.9436833237778004,452.177,103,0.9405753795356531,451.809,72,0.9496368772824364,451.737,139,0.9339074616749397,450.856,155,0.9402394001560171,448.016,198,0.9480123339812906,446.908,151,0.9427444919830128,445.371,188,0.9397923302858561,444.812,129,0.9386836002278227,441.923,242,0.9416679660734534,0.9137974055106441,11.219
30,352,12380,/76561198009374354,0.9582576823988739,471.867,47,0.958055751152697,460.76,76,0.9568946379471702,457.546,30,0.9401844068729994,456.692,145,0.9566241876500536,456.5,58,0.9603858960869133,453.282,48,0.94168657793192,446.793,114,0.9568997767215478,445.807,85,0.9637160010724216,445.642,41,0.9425015264178389,444.421,86,0.9535206444252436,0.9514849378179293,10.273
31,353,12370.8,/76561198866750478,0.9667336099227744,493.699,23,0.9622677033576235,470.304,73,0.9581503259341903,458.983,70,0.941969762345914,458.569,135,0.9520786365636664,457.405,82,0.9584992550453745,457.099,60,0.9576775606385157,456.854,94,0.9567866625847645,455.14,55,0.953594763187535,454.601,77,0.9557048954055369,450.961,66,0.9563463174985897,0.9391194499209062,10.180000000000001
32,362,12302.1,/76561198845176553,0.9532060910907463,467.238,86,0.945693551904732,463.302,47,0.9641595926022446,462.268,58,0.9591632767983367,458.013,66,0.9555064660131621,448.082,62,0.9581704372433522,445.766,107,0.9565171933349547,444.645,101,0.9553930429263312,443.902,88,0.9597115317939117,443.186,36,0.9437644396695157,441.461,214,0.9551285623377286,0.9177983117707654,10.117
33,389,12208.7,/76561198180136111,0.9430320677491613,455.99,152,0.9499541086049853,453.757,89,0.9561160167018251,453.685,49,0.9562229128143566,451.583,65,0.9548616808547106,446.912,104,0.9622585272602778,446.489,40,0.9516373665103279,446.011,100,0.9464569952903764,443.605,154,0.9568062180113224,443.042,82,0.9441913435716756,441.823,145,0.9521537237369019,0.91768193320166,10.344
34,400,12167.2,/76561198166811087,0.9592621636187028,468.323,46,0.9434280221784322,451.862,142,0.9390759467299156,450.82,174,0.9584065498786595,450.767,58,0.9407486238380739,440.322,183,0.9330802258027249,439.477,218,0.9525483940309315,436.621,89,0.950273348348536,435.203,226,0.9448422692594143,434.265,259,0.9421620257206285,431.925,216,0.9463827569406019,0.9292248502497675,10.692
35,422,12072.1,/4764533030286200,0.9269474910650752,446.861,158,0.9392515586678779,445.374,215,0.9364651383541843,445.059,124,0.9306827741562507,442.035,188,0.931968368540494,441.402,237,0.9536132343285496,436.355,149,0.9317312333532211,435.862,239,0.9431755437653598,434.186,252,0.9440193268481656,432.012,115,0.9314832324592096,430.683,256,0.9369337901538387,0.9452485088134178,11.290000000000001
36,435,12020,/76561198142188652,0.9349344326869022,442.635,207,0.9336727506304767,441.446,202,0.9356885654977921,440.679,103,0.9371760400404638,439.163,101,0.9345232818286209,433.765,213,0.9425719469900549,432.546,261,0.9403158425160916,431.971,294,0.942415083438034,431.718,141,0.9375441099962839,431.15,139,0.9331548560851718,429.417,318,0.9371996909709892,0.918937437228536,11.184999999999999
37,451,11942.5,/76561198207906897,0.9418823880345868,461.635,128,0.9390108912381883,451.828,166,0.9423259446544044,448.597,108,0.954433955133331,441.57,108,0.9336742104898194,441.45,201,0.9308534695632179,438.38,252,0.9461893176611947,433.319,28,0.9411720474748897,429.988,86,0.9442486723963034,428.155,77,0.9337424308109695,427.141,136,0.9407533327456905,0.9252823303481398,11.053
38,454,11920.6,/76561198148209170,0.9751809530547989,459.033,22,0.9673347287040049,447.941,15,0.970702369028141,446.436,17,0.9714754578964115,445.415,11,0.9656256026125524,443.158,72,0.9670233148494018,442.46,26,0.9807147735033007,436.899,4,0.9606413781730463,432.662,49,0.9601321146892173,430.941,72,0.9694879752385298,429.607,31,0.9688318667749403,0.9569624709856746,8.172999999999998
39,486,11811.8,/2416151785112726,0.9383701626418982,453.653,156,0.9398253402765181,447.785,113,0.9359145712805227,442.436,207,0.9390752452126137,440.975,196,0.9368182232977019,437.062,262,0.935252465091655,434.907,282,0.9340517565575857,434.057,216,0.9257553583668328,428.768,208,0.9477041791519263,428.461,88,0.9370260736797955,424.768,307,0.936979337555705,0.9047493610665238,11.248000000000001
40,488,11811.5,/76561198119696275,0.9369818863250475,441.767,188,0.944817620611074,440.686,219,0.9389330943522617,429.591,280,0.9358152771617528,429.042,281,0.9402576999931096,426.26,298,0.9346788950422231,424.967,386,0.9367523935386342,422.91,344,0.9337555856058423,421.711,298,0.9425139204214873,420.322,224,0.9396328793577596,420.301,174,0.9384139252409192,0.9020770851448593,10.906
41,492,11796.5,/76561198148516755,0.9663073009772962,453.043,43,0.9433243331903404,451.569,145,0.94624754509967,438.002,123,0.9393746616368388,435.836,99,0.9515238139148877,435.251,46,0.9384499807730996,432.684,57,0.9551416126663672,430.567,96,0.9549467126901665,428.711,195,0.9557102834898654,428.24,89,0.9578110915064233,425.097,127,0.9508837335944955,0.9364557138067454,10.118
42,493,11792.3,/3540593089314379,0.9401657204579177,448.995,159,0.9511214899287878,445.05,115,0.9601708142681051,436.828,81,0.9437559193905751,436.26,192,0.9356815241374482,436.03,189,0.937413252762018,435.104,166,0.9521717120178003,433.296,84,0.9435652772061347,430.791,144,0.9406739912162259,429.379,274,0.9596516219627514,426.507,74,0.9464371323347764,0.9082587833223207,10.491
43,506,11736.3,/76561198355374332,0.9622866566127372,450.543,75,0.9381157625717697,432.878,245,0.9443954240119845,432.616,204,0.9604255586095692,429.917,55,0.9505433532025924,426.39,99,0.9457737203212454,425.235,175,0.9699780122340649,425.219,75,0.9672564504632929,423.805,75,0.951098803301842,423.637,79,0.9383116046346376,422.877,298,0.9528185345963737,0.9233034541634056,9.712
44,507,11734.8,/2340162359365890,0.9335716697578922,432.793,219,0.934088231513066,432.738,163,0.9334903493913485,432.579,157,0.9411877398768983,429.276,228,0.951562650918273,427.291,110,0.9336512762758294,427.163,160,0.936568213408176,426.713,157,0.9481124294143772,426.361,90,0.9477183584545588,426.172,30,0.9373382828464109,422.829,160,0.9397289201856831,0.8870267447026233,10.834999999999999
45,526,11690.9,/76561199232927859,0.9383468520349953,441.83,180,0.9374940785105847,441.671,132,0.9394722506925387,440.426,218,0.9180140713696593,433.119,283,0.9373340182755024,430.613,118,0.9361761723614637,426.101,272,0.9342387437276096,423.455,242,0.9242360562648085,421.867,325,0.9301321895676993,420.386,278,0.9292203263267883,419.304,251,0.932466475913165,0.9348106938260975,11.360000000000001
46,539,11661.5,/76561198354105842,0.959161539962666,464.513,62,0.9450231716196996,449.827,171,0.9402302903649851,447.99,155,0.9519486850032122,442.474,197,0.9406958254187265,440.174,185,0.943445062839129,436.031,157,0.9544998953369535,436.031,108,0.9576928873046677,435.004,70,0.9519204707764384,434.377,133,0.9487558220477476,428.444,108,0.9493373650674224,0.8794556406112567,10.425999999999998
47,560,11579.3,/76561198864318165,0.9302925193221843,430.245,272,0.9231816278930686,423.211,243,0.9322708108573207,422.044,191,0.9363285924147757,417.921,324,0.9267865352833728,416.44,243,0.9296367653639186,415.831,256,0.9299338219597238,415.786,105,0.9315161053013866,413.464,262,0.9279461624520681,412.957,99,0.9157754582066244,412.373,122,0.9283668399054443,0.8835371840154075,11.320999999999998
48,564,11557.9,/76561198374231600,0.9535489503481023,441.317,82,0.9446335469349318,438.146,225,0.9654506187524198,437.245,68,0.9556317702485864,432.284,145,0.9606069829828855,431.977,71,0.9518911789647376,429.102,175,0.9386361784754094,428.84,284,0.96326048138882,428.13,104,0.9331208246929585,427.428,306,0.9627987268195555,425.77,29,0.9529579259608407,0.9571204195186523,9.791
49,572,11542.4,/76561198844510420,0.9468241849500388,436.661,190,0.9338691737082142,431.286,207,0.9381545954068562,427.622,291,0.9155796015408131,427.375,306,0.9433579678631855,426.06,193,0.9376255815058032,425.503,308,0.9390255401654322,424.217,208,0.9341979807766413,423.733,391,0.9348319642718985,422.289,166,0.9425599905486184,420.444,192,0.9366026580737502,0.8620777346398327,10.998999999999999
50,590,11494.2,/76561198284551879,0.9360477245163075,444.761,69,0.9358113119900501,432.508,124,0.9495728162134869,432.135,61,0.9490895324064108,429.308,69,0.9345676605057361,428.132,242,0.9496309412338019,425.248,57,0.9576658374269154,424.066,52,0.9265867901654766,421.183,319,0.9446272343364054,418.048,166,0.9575516428521568,416.934,62,0.9441151491646746,0.9151817034471934,10.473
51,607,11447.7,/76561198965889412,0.9297493889413075,451.826,84,0.9229452787260164,421.793,238,0.9270761305433385,419.334,216,0.9115290116135962,416.14,273,0.9349830151939394,414.989,334,0.9226405591019435,413.292,275,0.9262131165015026,411.055,312,0.9291457386019576,410.966,475,0.9402196232479243,409.507,240,0.9246282128427749,409.461,287,0.9269130075314301,0.9194899450185343,11.414999999999997
52,634,11353.1,/2389895747767560,0.935489718418124,444.117,198,0.9353771986291343,435.233,278,0.9310120856148154,428.309,58,0.9341671708195727,426.713,298,0.932798232934336,424.312,285,0.9321387688997268,421.847,275,0.9195371085723679,420.928,103,0.9404414955198614,420.804,59,0.9313225180424313,417.481,347,0.9405675783311833,415.182,216,0.9332851875781554,0.9190196894630341,11.192
53,645,11326.3,/76561198079942161,0.958291641906603,438.126,45,0.9598298748478079,424.117,38,0.9586165379280609,423.187,80,0.9608444690930384,416.802,33,0.9626082142541942,413.098,38,0.9690515349980872,411.327,70,0.9547812415890905,409.943,146,0.9560537516992401,409.887,55,0.9578144079392773,408.64,84,0.9575231102658234,406.759,59,0.9595414784521223,0.9576795092385018,8.890000000000002
54,654,11306.5,/76561198156925313,0.9278672178483143,423.471,326,0.9377036679758377,419.842,332,0.9379845940476285,416.278,372,0.9280204570475865,411.289,239,0.9406481596790732,410.625,170,0.927433173318343,409.909,382,0.9281138868398163,408.559,491,0.9247872162672595,406.224,296,0.9284401277622059,405.995,308,0.9289854438623679,403.552,486,0.9309983944648433,0.9253214595496579,10.972999999999999
55,658,11292.5,/76561198931503563,0.9438020318565865,435.634,145,0.9424998953843579,433.457,166,0.9376982615301618,432.716,335,0.9339731647834485,426.212,299,0.9469329123465745,413.388,154,0.9420886182543574,413.182,266,0.9376228715006026,412.224,282,0.9506405622798788,411.121,209,0.9509155397710105,409.694,182,0.9419705841670893,408.064,105,0.9428144441874068,0.9423411686292659,10.414000000000001
56,659,11289.5,/76561198253678050,0.9398899181227032,428.45,181,0.9451286272658719,426.861,29,0.9476526954971084,419.775,196,0.9293019352808517,415.786,153,0.9427482810892098,409.662,156,0.93549046899471,405.852,74,0.9498589125695411,405.213,87,0.937454943197355,403.234,92,0.924671453085755,401.973,227,0.9417665155152485,401.134,184,0.9393963750618353,0.9169401366561997,10.439
57,660,11288.7,/76561198212339568,0.9431521390411628,435.234,159,0.944440307729851,421.745,191,0.9470841412098038,416.667,128,0.9489284619261253,414.246,66,0.939808021480996,407.92,155,0.9489799943445231,406.841,188,0.9344702929434159,406.045,67,0.9529955380994325,405.993,119,0.956415480319111,405.85,178,0.9515995479265478,403.058,186,0.9467873925020969,0.8955425630339094,9.955
58,663,11281.8,/76561198881870682,0.9307760908100015,414.951,451,0.933518287871153,414.753,407,0.9326629725140595,411.837,264,0.9377726830451866,408.293,293,0.9279243657798741,407.012,182,0.9165605406616133,406.8,303,0.9312187499249878,406.699,284,0.9259842839861341,406.504,126,0.9345807702578192,404.239,180,0.9292722826802782,403.096,207,0.9300271027531106,0.9028993016726597,10.953
59,671,11254.3,/76561198181484577,0.9556860603066475,444.167,117,0.9602374507925485,424.994,121,0.9462627825080144,424.869,236,0.9393885941339948,424.038,308,0.9564851033624766,417.902,110,0.9498315130172099,416.833,155,0.9488649027537676,411.996,225,0.9277550313888742,410.666,379,0.9358466081237868,410.421,367,0.9339507186476597,410.258,191,0.945430876503498,0.9326894698796226,10.161999999999997
60,672,11250.2,/76561198994176452,0.9535050512270082,454.207,80,0.9540863720336359,436.594,144,0.9458250430986762,429.886,130,0.9389859887332082,422.642,186,0.955161479179317,421.368,67,0.960452685173037,415.905,110,0.9398084508486416,413.616,261,0.9580568924499964,411.202,78,0.9489356356400978,410.08,190,0.944484782770049,409.645,217,0.9499302381153667,0.9145172730024675,9.918000000000003
61,677,11242.7,/76561198136450850,0.9381067872598697,412.233,137,0.9333978238065862,412.165,257,0.9273664974619289,408.651,260,0.9472510905356407,406.322,22,0.9265828477335506,403.89,191,0.923261426891326,402.974,94,0.9301693159377125,401.828,155,0.9243987231601296,400.974,309,0.925609467274797,400.899,94,0.9215634606938955,400.836,227,0.9297707440755436,0.9131540536383157,10.879
62,692,11207.7,/76561198053718761,0.948704682478553,428.617,125,0.9568893028876413,424.481,69,0.941921002244652,412.244,106,0.9556615336616674,407.922,58,0.9563788084203003,405.219,47,0.9559202529583513,405.193,81,0.9544491051293674,405.125,19,0.9608904040053219,402.331,48,0.9559785758482726,400.559,56,0.9537713914439594,399.437,103,0.9540565059078088,0.9409555305029079,9.291
63,716,11131.7,/76561198110018904,0.9607235639372654,427.949,109,0.9468064903804041,418.438,208,0.9433147074564637,416.373,246,0.9537791383285441,409.082,112,0.9309995214880301,405.024,380,0.9678430244154451,403.172,82,0.9457490029030112,403.009,69,0.9589103511121543,399.626,49,0.9281881159137477,399.51,163,0.9340883098022065,399.398,276,0.9470402225737272,0.9717038076140533,9.696000000000002
64,720,11122.8,/76561198368232946,0.9355821785457958,417.645,239,0.946767509126166,412.97,266,0.9361120038673314,411.237,302,0.9439802586156978,410.798,161,0.9462409678138003,409.993,309,0.9290238110758285,407.346,295,0.9362262721495013,404.55,321,0.9211138584575154,400.015,509,0.9451854487306053,398.748,260,0.9430478738032725,397.921,155,0.9383280182185516,0.9223298584965324,10.389
65,723,11117.2,/76561198400835990,0.9257412027528026,413.208,195,0.9314926794637522,410.019,383,0.9266815199964888,408.143,317,0.9237155169514014,407.284,292,0.9313645237603069,404.058,413,0.9201924826679401,402.694,163,0.9164810127129545,399.143,329,0.9175423307340977,398.348,347,0.9258621574076589,397.482,416,0.9198946295830557,397.139,321,0.9238968056030459,0.9210440563398304,11.221
66,726,11106.6,/2691461254301016,0.9455940889123963,471.53,113,0.9514191906988644,461.284,141,0.943793283154475,458.164,107,0.9361850820299615,454.764,81,0.941510797142169,452.446,132,0.9508704336772961,452.034,155,0.9361784180251146,447.78,164,0.9451677242786061,446.549,210,0.9489383123189067,445.237,52,0.9444509160356865,443.757,219,0.9444108246273476,0.91478269294022,11.134
67,743,11078.2,/76561198229820584,0.9357534978528033,419.233,232,0.933509921181985,414.732,408,0.9330889297566229,412.91,258,0.936446194647593,409.734,349,0.9385491394764588,406.639,272,0.9268393759564887,405.585,511,0.9224092617735444,403.811,360,0.9226744314296429,403.728,484,0.9317514744205184,400.877,244,0.9282356285024626,399.618,162,0.9309257854998121,0.9167275651844613,10.871999999999998
68,744,11070.5,/76561198197748018,0.9386339499780242,414.697,274,0.9330558809343348,408.269,397,0.953978066484101,406.801,156,0.9370379772417515,405.347,232,0.9371559086079484,402.128,195,0.937953616935584,400.517,157,0.9457879396257988,400.232,252,0.9364349847113114,399.241,342,0.9407529118876145,398.568,208,0.9378658747857712,397.572,306,0.9398657111192239,0.941604057008767,10.183
69,753,11057.8,/76561199037159537,0.9642471069318634,422.462,29,0.9496304174756365,411.8,40,0.9438225768367337,409.99,260,0.9587553940495117,408.613,117,0.945618531762016,408.427,321,0.9684344224225363,406.629,82,0.9565618999410138,406.573,174,0.9569501334034798,406.226,64,0.9366174423341197,405.496,80,0.9422826328986476,404.047,251,0.9522920558055559,0.916794698776318,9.33
70,755,11056.6,/76561198065351707,0.940723567481708,424.543,133,0.9449566995643283,409.211,138,0.955346995170497,406.347,60,0.9524195650037809,400.703,167,0.9405719065084329,400.096,182,0.9522028859145815,399.855,173,0.9395963362243658,399.279,350,0.9453566953315753,399.17,258,0.9503746993421752,398.198,214,0.9309650792581238,397.439,80,0.9452514429799569,0.8841382995962107,9.838
71,767,11022.4,/76561198871847177,0.9475943836142494,417.55,179,0.9449151566293946,402.573,138,0.9460424636834049,400.86,250,0.9259655021807934,398.812,200,0.9331631934241194,395.235,407,0.9490953701109899,394.559,244,0.9344721365590931,394.558,261,0.944616321576821,394.493,208,0.9473319936761254,393.677,128,0.9486854872245067,392.747,93,0.9421882008679499,0.9272634975129951,9.932000000000002
