,rank,pp,playerName,acc1,pp1,scoreRank1,acc2,pp2,scoreRank2,acc3,pp3,scoreRank3,acc4,pp4,scoreRank4,acc5,pp5,scoreRank5,acc6,pp6,scoreRank6,acc7,pp7,scoreRank7,acc8,pp8,scoreRank8,acc9,pp9,scoreRank9,acc10,pp10,scoreRank10,avgTopAcc,avgAcc,avgStars
12,601,11500,/76561199134247982,0.9512880130151558,434.24,49,0.9469106961787757,432.512,36,0.9341330196525036,428.154,131,0.9345900044345311,428.042,176,0.9379230387014851,423.517,207,0.9269309755360687,422.018,320,0.949013991494508,420.321,208,0.9439630022789527,416.031,104,0.9468231148286912,415.589,190,0.9370283377549469,415.243,164,0.9408604193875618,0.9543124130774909,10.639000000000001
13,615,11450.8,/76561198421554786,0.930500228699738,426.207,125,0.946345929973449,422.202,159,0.9396040438931749,419.045,44,0.9285762238750597,417.771,172,0.9418338881665547,416.524,261,0.9243108088160151,414.837,188,0.9363839691988508,413.456,40,0.9408545533016832,412.756,159,0.920500827611072,409.843,214,0.9313040229631675,408.792,187,0.9340214496498767,0.9113422266241146,10.900000000000002
14,632,11395.9,/76561198212339568,0.9431521390411628,435.234,162,0.944440307729851,421.745,193,0.9485721210468714,417.53,161,0.9470841412098038,416.667,134,0.9377438700480085,415.645,203,0.9489284619261253,414.246,67,0.9538386638717966,411.94,144,0.939808021480996,407.92,155,0.9489799943445231,406.841,190,0.9431094072202376,406.149,242,0.9455657127919377,0.8961203625031121,10.127
15,634,11395,/76561198355532572,0.9296134910821429,426.933,243,0.9286343106923097,426.151,292,0.9351042035181554,416.83,146,0.9414489864462237,415.912,176,0.9320740871800125,414.885,257,0.9338238608310295,414.76,248,0.9413861609168072,413.75,234,0.9333800609218937,412.121,260,0.9359536463404299,411.62,128,0.9337451304132,410.748,121,0.9345163938342205,0.9091481619949322,10.872
16,635,11392.3,/76561198275186813,0.9334589396609368,431.354,92,0.9261868845188261,419.416,114,0.9340904614980634,418.489,118,0.9288567743759165,418.439,169,0.9280118547199293,416.17,164,0.9315310046839934,413.503,268,0.9362071466400402,410.696,50,0.9317329955868675,409.119,278,0.9229794907670498,408.749,89,0.9348114369578321,408.418,198,0.9307866989409455,0.9030447389438323,11.089
17,656,11326.2,/76561198253678050,0.9398899181227032,428.45,182,0.9451286272658719,426.861,29,0.9492921610848949,423.963,177,0.9293019352808517,415.786,153,0.9427482810892098,409.662,157,0.923707348552069,405.934,213,0.93549046899471,405.852,75,0.9529031233303973,405.629,121,0.9498589125695411,405.213,89,0.937454943197355,403.234,95,0.9405775719487606,0.9169018654653993,10.389999999999999
18,696,11222.9,/76561198238942706,0.9202379288335458,415.074,277,0.9420299752804151,411.024,121,0.9440505418688593,410.572,105,0.938986320391811,408.082,169,0.9414485059693218,405.523,105,0.9503754765664112,403.732,81,0.9414975665755817,402.451,156,0.9419722730433229,402.055,55,0.9381948006647927,401.48,69,0.937546680264559,401.405,145,0.9396340069458621,0.8958259869515376,10.285999999999998
19,720,11171.4,/76561199157895190,0.9476561482851955,442.205,25,0.9519980724176291,416.666,191,0.9415540591208362,411.29,113,0.9457751987597958,410.463,181,0.9358688456645502,403.34,44,0.9240511939494364,401.962,135,0.9402536860845591,400.872,145,0.944574648137352,400.503,87,0.940309856434832,400.222,46,0.9399149254099545,400.026,343,0.9411956634264141,0.9328281048501218,10.238
20,760,11077.9,/76561198799630692,0.9449174367520072,415.645,95,0.9459208954329676,415.35,228,0.9444880469303305,412.097,165,0.9417850233213851,411.891,111,0.9261696903108805,407.165,238,0.941113680978018,406.658,35,0.943023913851925,406.335,132,0.9368693119347913,405.759,41,0.9432033640056173,405.58,305,0.9415200047651249,404.907,330,0.9409011368283047,0.8752954470248347,10.274999999999997
21,822,10964.3,/76561198058827356,0.9381614207543825,438.604,110,0.9416088215077498,402.335,271,0.9452495508054035,400.952,65,0.9400943417237186,400.861,195,0.9311268715524035,399.713,75,0.9167163185932762,398.031,438,0.942766871134974,398.027,88,0.9369199660130547,395.732,138,0.9392418256970884,395.69,383,0.9380963128629173,394.201,98,0.9369982300644969,0.9286863417468438,10.351999999999999
22,882,10846.7,/76561198291827338,0.9345982061904563,413.165,246,0.9443139096097853,412.058,265,0.9348925139464316,401.705,305,0.9398970759360552,400.379,111,0.9406523439923005,400.301,189,0.9386198660089949,396.992,165,0.9389221084494882,395.733,119,0.9292034516005452,394.776,293,0.9399540486472254,394.18,454,0.943569000784362,392.741,304,0.9384622525165647,0.8969859991849738,10.203000000000001
23,917,10770.6,/76561198350761117,0.940836170393589,409.424,120,0.9430271476385274,406.343,131,0.9402765061947136,403.707,118,0.9412047933111122,399.217,78,0.947505661570171,398.242,171,0.9166283601096804,397.838,440,0.9385848860444544,396.91,372,0.93006691792939,395.868,28,0.9204284640378415,394.859,200,0.9362095974810986,394.832,47,0.9354768504710579,0.8846249993509621,10.38
24,1006,10592.6,/76561198267730787,0.9335985079463085,385.615,217,0.9342409531430603,383.295,290,0.934542248012402,383.228,415,0.9351815888546592,383.17,567,0.9412920016345047,382.371,183,0.9315402354754746,381.919,185,0.9505110044804405,381.807,289,0.9533599585009997,381.748,96,0.9558451615532754,381.586,49,0.9448492039872143,379.146,137,0.941496086358834,0.9249538177869107,9.544999999999998
25,1008,10587.2,/76561198005851277,0.9196074757062492,404.344,408,0.9343025047198086,400.43,90,0.9389428751596682,396.175,188,0.9213208283968839,395.764,271,0.9364620521673133,391.164,94,0.9328414160684725,388.771,173,0.9321802873761653,387.477,326,0.9386034670371409,384.782,36,0.9323838234053605,382.389,214,0.9323272869522927,382.257,497,0.9318972016989354,0.9025982496389389,10.384
26,1010,10577.6,/76561198141804190,0.9449348196129705,404.256,99,0.9368484143509783,392.844,177,0.9380783225749137,391.419,338,0.9487595843679232,387.331,136,0.9459730738851009,386.716,270,0.9171048672023896,385.626,430,0.9420393286293979,384.18,173,0.9468480494759159,383.838,276,0.9246623099612485,383.517,346,0.9317449061598828,382.4,464,0.9376993676220721,0.9043909774379518,9.946
27,1033,10534.8,/76561199007066473,0.9366802786452078,400.214,81,0.9313404250580873,385.207,183,0.9454024289054839,380.035,102,0.9435888095893602,379.832,218,0.9228759272315119,379.526,72,0.9514178346435023,379.273,63,0.927866180741985,378.8,222,0.9277234666483999,378.583,78,0.929041612407922,378.103,73,0.9400978447534241,376.311,205,0.9356034808624883,0.931744630745432,9.899
28,1050,10490.7,/76561199070578780,0.9420011577401228,394.912,392,0.9356933781656334,393.613,51,0.9367607515039594,392.639,398,0.9419138818057974,391.089,74,0.9396698699528194,387.598,169,0.9366738155585884,383.507,129,0.9368841387477637,382.434,244,0.926536492445929,380.762,147,0.9283271092980588,379.798,216,0.9450823749415614,375.606,209,0.9369542970160234,0.9225641716487928,9.934999999999999
29,1062,10474.3,/76561198983957209,0.9334771740136782,395.992,405,0.9285169565939102,389.756,239,0.9348568092921345,389.716,420,0.9415861581200009,385.082,176,0.929486928384041,380.546,203,0.9211036779709397,379.106,435,0.9355878217103584,377.937,395,0.9216771854086109,377.913,334,0.9184746002750847,377.706,466,0.9317935492666523,376.861,396,0.9296560861035411,0.897811926663168,10.295
30,1076,10451.9,/76561199033287640,0.9247353109972096,392.721,370,0.9195065632679623,384.033,225,0.9230724484602166,378.533,598,0.9044845891609266,378.387,550,0.9115653422851867,376.952,459,0.9067873323719441,376.38,293,0.9289491848483044,375.311,642,0.9181057594398181,375.123,368,0.9142029341223111,374.73,272,0.9161184216185343,374.248,434,0.9167527886572413,0.8862049016451924,10.959
31,1078,10450.3,/76561198356647464,0.9147531647678564,415.516,96,0.9298909580257664,404.511,303,0.9258986483659036,392.378,315,0.9327013319429303,384.649,167,0.9209388404676919,382.978,434,0.9324610746806725,382.57,213,0.9326418316841056,378.826,380,0.9263569244537251,377.447,148,0.9346770205429102,376.253,227,0.932096398787883,376.053,520,0.9282416193719444,0.8749841853340817,10.5
32,1084,10436.4,/76561198166173965,0.9188461108895094,385.458,294,0.941124000294445,382.761,246,0.9442498279256254,380.585,227,0.9079877775950621,379.458,554,0.9325541259596902,379.002,72,0.9403869720558538,377.799,239,0.9278319300948182,377.614,375,0.9338664927852903,376.32,260,0.9304864998189898,375.329,532,0.9261384485404762,375.057,241,0.9303472185959759,0.8972734629896578,10.148999999999997
33,1085,10435.7,/76561198813018878,0.9305015317672469,405.648,229,0.9143826547154617,392.155,323,0.9136773030085303,383.145,341,0.9068824549820031,383.113,280,0.9139845705422589,382.101,420,0.918278109025314,381.484,240,0.9044006824691704,381.131,263,0.9045379632949659,379.463,381,0.9070936167177188,379.268,410,0.9038810862190465,374.619,314,0.9117619972741716,0.8887471768533293,11.422000000000002
34,1127,10346.7,/76561198332806104,0.9395431258195737,388.889,452,0.9130447091841235,386.532,132,0.9262972279484434,384.25,133,0.9293738036642056,384.016,133,0.9295072411431173,383.935,89,0.9320969702915486,382.473,553,0.9341899767473132,379.353,155,0.9420121132501956,377.699,401,0.9365410589166059,375.446,345,0.9313492384543015,373.953,294,0.9313955465419428,0.9133922820516972,10.157
35,1157,10270.4,/76561198003403957,0.9190054941607737,394.99,256,0.9280334370472229,391.048,211,0.931863561148022,387.863,193,0.9098863011035884,382.417,188,0.9290729570039836,376.316,205,0.9416851780110108,376.12,189,0.9052289406356722,374.103,583,0.9069683728210962,372.515,281,0.9063759871384909,369.051,369,0.9390645833265417,367.719,148,0.9217184812396401,0.8827114649606213,10.677
36,1187,10215.5,/76561198119943369,0.9185368007166774,389.347,384,0.8953341810660208,383.941,507,0.9135039552797994,383.454,370,0.9130524319418499,381.471,398,0.9225514727977817,379.872,353,0.9128164576343852,372.178,494,0.9050105614637709,370.992,540,0.9249242075237998,370.707,229,0.9262651612783879,370.315,577,0.9227845285084704,368.446,682,0.9154779758210945,0.8739399484536032,10.997
37,1200,10192.8,/76561198798659135,0.9248396099533445,387.532,366,0.9453468954000304,385.227,284,0.9238770207758084,379.129,533,0.9300830657865523,377.001,546,0.9291439561893513,373.13,471,0.9089671449669502,370.012,486,0.9284797123202283,368.028,766,0.9167331320252847,366.532,465,0.9291379836125401,366.441,179,0.911433823388912,366.275,419,0.9248042344419002,0.8571658216411978,10.338
38,1220,10169.9,/76561198138892498,0.9162581696221992,397.03,443,0.9053347579518369,389.809,177,0.9336976929505744,388.897,56,0.9457175853823336,382.826,132,0.9335948751055272,375.699,266,0.9413522419890235,370.937,42,0.9174423359637709,370.213,373,0.9351424720924728,368.08,89,0.9226309921962096,367.459,264,0.9249758776812885,364.301,541,0.9276147000935238,0.9259132488250242,10.279999999999998
39,1244,10119.9,/76561199129356382,0.9284452004474243,412.515,225,0.9511393096574164,397.398,78,0.9650320161318853,382.17,96,0.9527716308482238,380.873,176,0.9565225738863313,375.292,51,0.9588838349672408,372.157,129,0.9435399719495091,372.025,232,0.9502592543269912,369.451,203,0.9230946247893639,367.121,238,0.9604605950445745,367.106,141,0.949014901204896,0.8950042383595881,8.921
40,1263,10089.5,/76561198265242251,0.933836110223668,383.882,394,0.9345884243579758,379.502,178,0.9363460954349684,371.135,244,0.9400998272036349,370.77,298,0.9274097236311847,368.722,581,0.9269850288622377,366.637,175,0.9329219202817564,366.193,272,0.9302826937324917,364.028,496,0.9351972722844618,360.891,415,0.9274440491987912,360.713,151,0.9325111145211171,0.8936787317348842,9.754999999999999
41,1278,10075.9,/76561198120197967,0.9318902840871045,381.233,508,0.9268682816538736,378.194,114,0.915856204020108,374.739,563,0.908035904890669,367.6,175,0.917333667460218,364.62,282,0.9238446702635121,363.343,389,0.9156643856776921,361.636,384,0.9187402695319258,360.439,175,0.9082936077167763,358.519,509,0.9231085025623541,356.763,664,0.9189635777864235,0.8863166658927062,10.48
42,1280,10074.9,/76561198873082105,0.9355420773847493,381.689,165,0.9320803496316966,380.168,124,0.9274455502386102,377.981,83,0.9477868232758441,376.484,165,0.9263264194049923,375.464,240,0.9384629868295897,372.694,223,0.9419699190789933,366.374,278,0.9251791828423352,364.731,536,0.9272642600814651,361.075,425,0.9277330069133487,360.575,183,0.9329790575681625,0.9113117421095451,9.795
43,1307,10024.6,/76561198082512744,0.9497989867762164,379.408,298,0.9430031911974932,377.637,254,0.9341852305438622,376.665,588,0.9449365092050086,372.818,422,0.9271727571796924,367.487,401,0.9375744156042636,366.836,251,0.9251799338491737,365.095,310,0.9521140821983765,362.525,248,0.947718490892502,360.959,142,0.9343961948383687,358.768,565,0.9396079792284958,0.8886593884846637,9.334
44,1309,10021.8,/76561198219112021,0.9222981539424822,393.92,218,0.9383282843367325,391.998,341,0.9265446785809549,366.162,410,0.9369220502015896,364.638,521,0.9280811003424557,362.468,319,0.9292063423798195,361.76,518,0.937631402017966,361.737,290,0.9269973513220191,360.156,278,0.9384157236450268,360.04,452,0.9264513024766436,358.295,296,0.931087638924569,0.8936513991263277,9.812000000000001
45,1323,10000.8,/76561199032148036,0.9311826666866636,386.24,200,0.9310406489566037,381.494,253,0.9113265866686081,374.304,337,0.9242360337241774,364.536,295,0.9265259922184242,363.93,832,0.9237502379961211,361.704,560,0.9329662802437354,360.599,280,0.9393011904570131,360.345,326,0.9219738432639885,359.72,697,0.9437153004732917,356.626,291,0.9286018780688627,0.9286787481454758,9.931000000000001
46,1324,10000.5,/76561198051328298,0.9173694626274927,387.091,299,0.9298617469026432,379.119,177,0.926850282861013,375.494,385,0.9321119855502515,370.047,149,0.9494922677054967,367.373,21,0.9376611925493221,364.292,217,0.946961404282463,363.845,246,0.9239319401512529,361.369,646,0.939585783247687,360.948,317,0.9122769901485325,359.763,432,0.9316103056026155,0.90317792769727,9.814999999999998
47,1350,9946.53,/76561198282478873,0.9372362635159518,382.068,198,0.9529164856464927,367.974,80,0.922131151895036,365.301,447,0.9468682134905088,364.464,99,0.9465000754386115,362.819,45,0.9272866281098767,360.755,273,0.9507615448596056,359.845,138,0.9189055696367063,359.626,301,0.954238032498902,359.091,218,0.9517836646618613,357.065,69,0.9408627629753552,0.9151534372772983,9.129000000000001
48,1365,9900.29,/76561198074458700,0.9255978290650828,386.698,285,0.9328327141227275,377.751,631,0.9343299847953525,373.934,147,0.9201415674454027,366.73,350,0.9238168650383487,364.363,751,0.922823980152882,362.961,651,0.9071242633844792,362.279,306,0.9217349446900339,361.344,607,0.9261957524158302,357.767,298,0.9131594331202683,357.172,347,0.9227757334230408,0.862758493346817,10.265
49,1389,9870.64,/76561199067645397,0.9467534586406402,372.467,343,0.9347955526791147,361.554,626,0.9450553162739633,357.563,125,0.9449676307977817,357.369,277,0.9535207578298792,357.056,83,0.9511208952485782,356.87,90,0.9433008896009661,356.514,113,0.9509379429431509,356.224,321,0.9401889906718737,355.523,162,0.9549152604481577,355.238,159,0.9465556695134104,0.8978742952227106,8.672
50,1415,9823.51,/76561198092977917,0.948915630131132,372.374,63,0.950294133860438,371.691,209,0.9366452781544861,362.097,225,0.9379324608752428,361.75,64,0.9506292818233466,359.796,102,0.9514987393097493,359.012,64,0.9501298437328669,357.589,149,0.9437254786152431,357.46,35,0.9517185537019337,356.837,71,0.9533587880280823,353.45,18,0.9474848188232521,0.943662609319158,8.692
51,1417,9818.36,/76561198255733639,0.9280826538471754,378.156,371,0.9265703815908534,375.993,236,0.9194623824923166,372.265,44,0.927161481021773,368.197,588,0.9014467258410552,366.761,633,0.921759915671326,364.24,247,0.9255797793798315,363.763,104,0.9204187012953123,362.755,105,0.9213068745019534,361.49,103,0.93358690357695,357.392,468,0.9225375799218547,0.884573791246666,10.286
52,1422,9810.17,/76561198056948796,0.9377965490049319,383.341,190,0.927504480087169,379.578,106,0.9377659633220057,368.816,253,0.9369673619823784,365.515,262,0.9362790540963327,362.467,361,0.9244769271805815,361.799,436,0.9307468378467797,361.332,331,0.918761158419364,360.48,173,0.9132159713337479,360.476,402,0.909677514433191,360.389,82,0.9273191817706483,0.8651917816598186,9.982000000000001
53,1482,9681.46,/76561198111059178,0.9225877949789778,379.24,136,0.926785387793908,375.818,233,0.9004292890250041,371.344,427,0.9394840430276734,361.127,144,0.9075604369749697,360.463,118,0.9297785935528278,359.75,346,0.9130269364282778,356.372,432,0.9008552136817972,352.197,349,0.893806219025559,348.467,302,0.9454005781349794,348.4,57,0.9179714492623974,0.9206636356491874,10.393
54,1507,9649.02,/76561198153055189,0.9243909025641701,367.392,201,0.9244879452947764,363.267,547,0.935832609754548,362.272,393,0.9391747108480537,356.926,279,0.9224943437668153,349.764,238,0.9069386099798915,349.651,496,0.9181213126623622,349.482,731,0.9411623701043461,348.956,343,0.9054793752173539,348.165,648,0.9199044148157036,347.251,255,0.9237986595008021,0.9274658433435349,9.854
55,1537,9609.5,/76561198948522366,0.9315260187000942,391.668,305,0.9271100783287768,378.72,112,0.9420563599605988,372.991,156,0.9250296204088366,372.655,250,0.9293393747425536,370.945,83,0.928257128568222,363.502,764,0.9289956536709265,361.698,152,0.9350678801256883,360.994,92,0.9475897110193713,357.771,131,0.9202408965009021,356.031,568,0.9315212722025971,0.9329793661639546,9.805000000000001
56,1563,9557.16,/76561198004002091,0.9102482529842021,353.493,417,0.9183404907715633,352.339,601,0.9146469107942188,350.043,297,0.9329822897001379,347.348,301,0.9156203854788177,347.127,823,0.9266159348090817,342.184,526,0.9227624094151529,340.309,554,0.9320572721330044,340.103,441,0.9133464626571731,340.058,280,0.936540969951173,339.763,327,0.9223161378694524,0.8835770482372992,9.691
57,1573,9541.84,/76561198840365099,0.9196587869255233,371.011,659,0.91411608715442,369.782,497,0.9014387190555061,351.911,639,0.9196589428488489,349.6,1011,0.91199388253378,347.581,648,0.912247044249245,347.066,665,0.9069812232623911,344.65,374,0.8836366534059912,342.097,507,0.8909240288122275,340.291,503,0.9002373672745744,339.656,463,0.9060892735522506,0.8963072785397813,10.743999999999998
58,1575,9536.66,/1783650905059645,0.9124581354872505,360.129,430,0.918922576484312,353.454,760,0.9159628180107706,348.471,927,0.9112347428344147,346.43,219,0.9197522950002305,346.41,370,0.9307489481065918,344.112,430,0.931314335422137,343.437,452,0.9156020819878348,341.942,1098,0.9177897795637634,341.902,627,0.9127673451409888,341.661,689,0.9186553058038294,0.9033005449494169,9.936
59,1661,9409.95,/76561198858174761,0.9540227458431562,358.787,80,0.9442382051140704,357.789,284,0.9549136825311935,355.674,164,0.955034216752193,355.233,183,0.942078244545349,350.981,325,0.953206498370422,344.985,63,0.9313054414071865,343.042,786,0.9567722078749071,342.972,188,0.9493067457562946,341.8,109,0.9396225164648543,340.486,218,0.9480500504659627,0.9102074235246378,8.325000000000001
60,1664,9403.86,/76561198051018941,0.9314850474647313,352.45,153,0.9175019334075485,349.345,156,0.9169483531895875,346.559,250,0.931584352492069,344.385,237,0.934635725849973,340.882,108,0.916390623741006,340.672,319,0.9255392684194865,340.425,236,0.9377593119667906,339.501,289,0.9396403574361677,338.941,117,0.928900213885854,338.908,144,0.9280385187853215,0.9198624169866412,9.317
61,1667,9398.41,/76561198114857325,0.93861637762985,367.534,310,0.933969956011674,348.677,486,0.9387612631303643,347.019,278,0.9296322745307761,347.013,354,0.905915647377257,346.997,185,0.9288026227416728,345.502,87,0.9324629549402527,345.49,760,0.9139229241048747,344.555,968,0.9024054890081532,339.42,106,0.937041934082903,336.89,198,0.9261531443557777,0.8755629341143467,9.515999999999998
62,1696,9349.09,/76561198972259423,0.9246106853437717,371.748,255,0.9371455680734525,363.178,222,0.9394782608695652,362.694,285,0.9398478234021189,361.503,314,0.9229143045825426,359.218,664,0.9103066966322513,355.777,461,0.9332291662170503,345.59,148,0.9091610930065103,339.568,338,0.908455021114977,338.59,618,0.924289798598022,338.321,689,0.9249438417840261,0.8872046144109883,9.764999999999999
63,1763,9247.32,/76561198951147414,0.9349804930220877,368.874,315,0.934781338020712,359.987,428,0.9192862741481858,356.603,225,0.9434354591519737,348.723,172,0.9354618543582625,340.271,343,0.9403455535875413,336.835,184,0.914356920114163,334.137,307,0.9250625525946704,332.963,522,0.945860912920141,329.775,308,0.9195741219393624,328.389,648,0.93131454798571,0.931630715598248,9.148
64,1764,9246.67,/76561199121318688,0.9106137557028493,343.878,682,0.9176490208973822,340.251,285,0.9138474412110761,338.29,564,0.9170732470193121,337.451,707,0.9098809769907535,336.821,1055,0.9147430465523463,335.196,395,0.9094898331284147,333.831,779,0.9262775799947377,333.49,553,0.9232720998225148,333.442,375,0.9288590089492385,330.312,423,0.9171706010268625,0.8942526961363996,9.716
65,1778,9229.01,/76561198071814156,0.9358338428740056,361.888,142,0.9214823579018915,347.676,248,0.9350382591003583,342.864,346,0.9274779980442706,341.311,303,0.9287987390268877,337.972,570,0.9103280288663057,335.654,287,0.9301253215013987,335.325,482,0.919550053136535,333.959,622,0.9224580713794679,333.632,808,0.9310879132560859,329.449,238,0.9262180585087206,0.8655250855690632,9.322
66,1791,9214.12,/76561199213973486,0.9384627613067323,353.863,486,0.9373198633818495,342.902,276,0.9316681975007526,340.421,132,0.944997288428987,339.461,77,0.9434323549725185,338.602,103,0.9353697672760121,335.076,504,0.9111092147743596,334.801,725,0.9055446405807099,334.543,397,0.9433304505609498,333.94,595,0.9286509455885444,333.46,240,0.9319885484371415,0.9075223782935631,8.981
67,1809,9188.16,/76561199073227745,0.9184418475886884,350.79,273,0.9135564299404009,343.852,975,0.9168616415937766,342.937,287,0.8961940823597618,336.712,609,0.9104230232647139,332.167,844,0.9037039347872882,332.078,183,0.9067141217275896,332.071,418,0.8931989755136234,330.282,724,0.932417642759493,328.749,237,0.9305382653930642,327.958,164,0.91220499649284,0.8607819477402867,9.969
68,1819,9175.66,/76561198024991836,0.924369032349041,344.973,454,0.918611955563535,343.086,375,0.9242943243399177,342.552,353,0.9400103467914078,337.699,309,0.9336937183825106,336.309,170,0.9428473867653856,335.35,179,0.9214808178373023,332.418,283,0.9446773196124676,331.858,195,0.9345040707515646,330.65,393,0.9342460879893958,330.516,133,0.9318735060382528,0.8952618589927088,8.934
69,1831,9153.02,/76561198351979077,0.9253740360068966,356.07,308,0.927832639699332,342.005,801,0.9099353302436336,338.244,807,0.9361071686291677,335.401,244,0.9296657673197989,331.827,415,0.9390611416050995,330.704,170,0.9195241799475835,330.405,263,0.9300283920160343,329.158,455,0.9286759680314947,328.118,552,0.9314590802170061,327.73,164,0.9277663703716048,0.8985276427600857,9.109
70,1833,9152.26,/76561198052069531,0.9194199368575722,391.431,280,0.9123037447119428,336.054,138,0.905024721168219,333.642,401,0.9246128156721428,332.816,151,0.911764845590315,331.339,538,0.8977448325017819,329.418,558,0.9017780778753095,328.095,192,0.9251275451355584,327.652,422,0.9094820200918069,326.849,189,0.9187150949329247,325.469,390,0.9125973634537573,0.8888679539447465,9.954999999999998
