,rank,pp,playerName,acc1,pp1,scoreRank1,acc2,pp2,scoreRank2,acc3,pp3,scoreRank3,acc4,pp4,scoreRank4,acc5,pp5,scoreRank5,acc6,pp6,scoreRank6,acc7,pp7,scoreRank7,acc8,pp8,scoreRank8,acc9,pp9,scoreRank9,acc10,pp10,scoreRank10,avgTopAcc,avgAcc,avgStars
25,571,11562.8,/76561198085444341,0.9648537475826943,450.54,20,0.96529907962188,450.256,40,0.9643124688058288,429.817,76,0.9634895274355451,421.585,34,0.9610658547127373,421.448,36,0.9574245909303413,418.576,81,0.9589405912842675,418.319,144,0.9641350062075138,417.842,36,0.9583859887617093,416.963,46,0.9546788852244404,413.51,89,0.9612585740566958,0.9632036267773547,8.892
26,724,11156.4,/76561198265095593,0.9490063914602371,429.093,72,0.9609412283534017,418.802,97,0.9417458834779651,417.093,191,0.929708049004878,415.484,214,0.9446210389730146,414.882,97,0.9446020017139068,410.351,116,0.9212924543093921,408.337,389,0.9480841820000215,407.193,165,0.9365456042755584,405.867,76,0.9553409743052377,404.096,113,0.9431887807873613,0.8799063138250317,10.175
27,775,11050.5,/76561198092516277,0.9386784350200866,426.59,199,0.9393959438664186,424.056,311,0.935244813630671,419.492,336,0.9250938866460192,419.269,312,0.940588365959497,411.661,246,0.9320708506450908,411.102,428,0.9417458877923002,401.082,189,0.9364086281116205,400.34,301,0.9314106611864388,397.405,446,0.9215995243705065,393.36,594,0.934223699722865,0.9136572943245246,10.733
28,814,10982.6,/76561198161040596,0.9292462540868632,419.366,251,0.9457745496234449,414.976,178,0.9332357284316781,412.519,202,0.9206116127763484,410.114,212,0.9325463141324121,409.272,258,0.9262497196704012,399.102,168,0.9337388245049774,396.622,399,0.9479584130445665,395.596,154,0.9341444271811781,394.54,353,0.9152532658376128,394.053,313,0.9318759109289483,0.8922075162182481,10.736
29,829,10946.7,/76561198258860513,0.9273106014731303,406.685,500,0.9381545299333315,403.57,424,0.9415830049793629,402.269,273,0.923592978746589,401.603,336,0.9255921319204843,400.495,291,0.9269086034284411,398.789,529,0.9299797249164338,396.51,243,0.9265680495843652,396.181,204,0.92621681761118,395.014,353,0.9307418720721367,394.525,408,0.9296648314665454,0.9007437362726879,10.739
30,939,10726,/76561198260661131,0.9446088734773718,408.33,147,0.9468006599906278,406.858,281,0.9162103679428619,398.55,333,0.9231152522642695,397.971,425,0.9532301281741493,397.354,117,0.9216804039282527,396.746,393,0.9247580222420039,395.666,173,0.9291763062204007,394.344,383,0.9520338104874779,391.03,173,0.9523425203995104,390.058,80,0.9363956345126926,0.9195859969618481,10.258
31,940,10725.5,/76561198348905728,0.9249944965905383,402.73,227,0.9196637983994439,401.502,165,0.9301807230782101,400.876,222,0.9306321174142093,400.363,160,0.9236301980688562,398.098,565,0.9184759207029454,393.055,359,0.9195844980265199,391.563,456,0.9148615273392914,391.489,424,0.941079052361032,389.879,240,0.9159173111875692,388.622,353,0.9239019643168616,0.8905507782197551,11.004
32,952,10707.5,/76561198075923914,0.9396797586663417,402.24,123,0.935369560077712,397.854,64,0.942772553043984,396.43,177,0.9308555544116133,391.55,109,0.9347248409693458,387.872,315,0.9307918520283436,386.527,110,0.9387219823841537,385.444,180,0.933682250208969,383.905,69,0.9363568762753259,383.557,159,0.9238180695232657,381.631,256,0.9346773297589056,0.9266214854834958,10.161999999999999
33,976,10655.2,/76561198262936914,0.93900317650525,411.271,282,0.9275567837757495,407.259,496,0.929919090312705,405.693,472,0.9349617861552756,400.336,252,0.9416930890695638,398.547,402,0.9210768555948426,396.388,326,0.9399853368785163,395.833,351,0.9398258664345935,389.534,442,0.9222475808608661,388.457,496,0.9132941945294707,388.089,433,0.9309563760116832,0.9096384666642712,10.620000000000001
34,993,10615.3,/76561198334343711,0.9368760064412238,413.895,62,0.928858207522818,413.486,223,0.9217253630199589,409.388,385,0.9398543133139692,400.674,372,0.9377277452090663,397.247,310,0.935084438298426,389.098,197,0.9378254052948657,385.361,209,0.9411615842577169,384.847,205,0.930680194417147,383.913,341,0.9467486360975943,383.605,231,0.9356541893872785,0.912055498935905,10.282000000000002
35,1004,10594.8,/76561199163597093,0.9482778915316598,421.371,192,0.9622542431156815,419.316,54,0.9384798490641133,414.713,312,0.943783864024345,407.863,234,0.9582728086757537,405.82,49,0.9404891961304382,402.268,355,0.9330629728998439,400.19,367,0.937202864467949,389.391,317,0.9508401647101379,387.729,256,0.9533832492475123,385.752,35,0.9466047103867435,0.9333341399394217,9.687
36,1007,10591.1,/76561198192897755,0.9222286385174024,410.609,377,0.919502466543236,399.105,310,0.940198991912224,397.958,365,0.9268337177957701,396.421,340,0.9241311846212902,394.222,178,0.9128293664163379,386.404,246,0.9152966856223792,383.865,222,0.9145336633640654,381.222,475,0.9209144801997461,381.067,345,0.9364055971827675,379.793,384,0.9232874792175219,0.8883236035567268,10.908999999999999
37,1077,10450.8,/4839184649432620,0.941200902093369,412.068,235,0.9271931519126444,405.558,383,0.9228476113930879,396.272,576,0.9390948798671417,392.198,473,0.9235014594168037,390.976,595,0.918107550632603,389.483,481,0.9300662326244952,386.284,376,0.927175089068415,383.263,448,0.9479891538101917,382.356,181,0.9270566311661015,381.536,367,0.9304232661984851,0.893576878441513,10.492
38,1151,10279.8,/76561198896648981,0.9286714406771769,406.531,310,0.9411609825197013,406.381,208,0.9318180615330579,397.49,205,0.9555192297551731,397.374,50,0.9482635465568012,396.329,149,0.9377263868673591,394.9,383,0.9450372895719426,394.297,174,0.9251445577721413,392.932,218,0.9377958536135629,389.201,418,0.9468341367423774,387.523,74,0.9397971485609293,0.9369905971719299,10.011
39,1179,10222,/76561199073634566,0.9287435085786191,389.926,444,0.9347481003256585,388.309,381,0.92209651117389,382.77,554,0.9365616721691096,379.422,286,0.9382559449138405,379.291,318,0.937893863207428,377.307,236,0.9294152951888827,377.048,512,0.9154644253140035,375.302,203,0.9170146831845492,374.71,487,0.9399503977555812,371.208,434,0.9300144401811563,0.8948802126604058,10.181999999999999
40,1210,10182.9,/76561198135839914,0.9309217242477867,381.214,433,0.9198092170168435,380.446,450,0.9284717939320037,373.554,581,0.9319284993536413,369.631,468,0.9265058995925766,369.368,453,0.9261418114368671,368.958,313,0.9265099626079945,368.646,166,0.915319789146452,367.118,514,0.9159162979746359,365.921,380,0.9199489411227322,364.209,481,0.9241473936431532,0.9048527825634741,10.294
41,1216,10175,/76561198033273522,0.9446963402881087,397.543,273,0.9494669518625977,393.764,99,0.9521090692446191,379.708,211,0.9425542150053611,378.989,383,0.9300927610226939,378.516,497,0.9421554730689964,376.435,377,0.9423175779876085,373.203,156,0.9356481310509304,372.287,253,0.9361115080344501,371.388,299,0.9451104765326412,370.484,124,0.9420262504098007,0.9156639415204398,9.451
42,1232,10137.7,/76561199003506713,0.947453337064933,394.797,131,0.9457962505269917,390.401,132,0.9358200408997955,386.96,272,0.920162363476587,379.36,352,0.9246661063776824,376.658,322,0.9430148813050203,376.454,174,0.9323626293610598,376.288,280,0.9316260250286156,374.968,533,0.9447805588209456,367.97,379,0.9496282668976695,363.472,159,0.93753104597593,0.9081133193496962,9.716000000000001
43,1276,10077.4,/76561198092778140,0.913879127987273,380.856,230,0.9240303795274055,374.903,412,0.9389099982986446,374.464,260,0.9283497234433631,373.294,411,0.9333426534321264,372.129,319,0.92902656991225,370.939,154,0.947961699368349,367.317,273,0.9326473789344395,366.716,408,0.945128987930205,363.859,114,0.9282437397368701,363.474,765,0.9321520258570928,0.8871639213185591,9.828999999999999
44,1305,10026.8,/76561198041649354,0.947651820328581,385.459,133,0.9336173151455891,383.372,397,0.9446825027913686,380.386,145,0.9385577839429043,368.192,333,0.9256185881283238,367.48,637,0.925061039688737,360.858,875,0.9266114502451641,359.426,344,0.9362571268376865,358.788,312,0.935543932631919,358.56,219,0.9110032495578133,358.357,567,0.9324604809298087,0.9314046644351484,9.722999999999999
45,1313,10016.5,/76561198957159511,0.9296746569545439,401.084,190,0.9223886851754846,380.756,317,0.920038977716468,374.243,349,0.9300011644783677,372.71,515,0.9262000738566791,372,82,0.9363394405452534,370.733,80,0.9143734064640209,369.289,138,0.938391883101917,368.224,100,0.9021611016991284,368.148,624,0.9178409738885508,367.369,687,0.9237410363880413,0.8628289838604871,10.418000000000001
46,1418,9815.16,/76561198237417850,0.9463666475917579,373.233,182,0.9491997084461722,369.241,248,0.9423872452731678,367.74,186,0.9388057682422012,365.193,185,0.9375527745856959,362.247,211,0.9392112201963534,362.125,291,0.9333243272528218,361.275,225,0.9406582700489662,358.972,226,0.9420512117747402,358.14,249,0.9308292998059469,356.646,408,0.9400386473217826,0.9161640887865515,9.176
47,1434,9781.72,/76561198235013340,0.9441246421990519,408.73,226,0.9258422943345785,365.408,610,0.9237972729611525,363.602,665,0.9413723486032387,360.602,218,0.9300866447564984,357.992,377,0.9180356431436084,356.88,496,0.9523360432141487,355.986,22,0.9148332008538677,351.686,326,0.9435970539320504,350.694,106,0.9466311501934952,349.906,178,0.934065629419169,0.9252965414539952,9.479000000000001
48,1464,9710.9,/76561198358881289,0.9407288937585876,380.212,94,0.9406628253561923,370.512,145,0.9283924002493344,367.845,770,0.9379218800166763,364.855,214,0.9358724242360067,362.358,392,0.9281514488359216,360.332,188,0.9123302996049549,357.679,392,0.9291834725442246,356.89,126,0.9361595104915141,354.081,258,0.9254851932614382,350.852,217,0.9314888348354853,0.9031656689976408,9.636000000000001
49,1541,9593.38,/76561198032215186,0.9600499313085805,372.635,133,0.9471743741610222,372.184,185,0.9720155795118314,362.857,24,0.9713533879552658,359.703,49,0.9705922504246234,355.325,30,0.9559686743212449,354.081,172,0.9536587449739669,350.983,51,0.9346553473911433,350.51,402,0.9336512388966807,350.29,376,0.9605238378173656,350.093,30,0.9559643366761724,0.9601415434762889,7.782000000000001
50,1589,9517.71,/76561198301454036,0.8999868974595182,385.315,359,0.8915977831979532,374.985,406,0.921036553413321,365.509,533,0.9136082403686481,361.301,623,0.9062682294223272,360.906,604,0.8971528491347994,356.073,200,0.9007054244047173,349.063,567,0.8878578783728394,346.814,723,0.8968139349362193,346.802,508,0.9087113529240244,345.733,474,0.9023739143634367,0.8357741524507735,11.24
51,1608,9497.06,/76561198117351899,0.906769549544782,369.146,420,0.9209107975534427,360.286,551,0.9243031349084011,359.268,894,0.918701027196534,357.918,515,0.8957488155128595,355.408,540,0.8983990143484892,354.646,637,0.8991775569068848,353.225,644,0.89642636385249,347.351,695,0.9234074632491519,346.784,475,0.9066067592847117,344.313,538,0.9090450482357747,0.9150121345747857,10.712
52,1688,9362.04,/76561198344861969,0.9500643271041824,371.683,88,0.9258363847175869,367.943,633,0.9481691621147614,366.947,72,0.924827457395985,360.368,882,0.9204876550196452,355.146,422,0.9441461196750769,342.956,231,0.913168161681871,342.429,678,0.958379433300562,341.376,132,0.9362708055650412,338.828,227,0.930473057468382,338.292,291,0.9351822564043093,0.8902092941406353,9.152999999999999
53,1729,9295.81,/76561198105514009,0.9272025838138811,359.48,557,0.8894943568836076,345.991,559,0.9088551050834969,345.36,100,0.9020941764681776,344.331,460,0.918958441749776,339.885,826,0.9326045042102311,339.73,208,0.8959992033756955,337.818,458,0.9068424848270404,335.565,670,0.8913403102943473,333.705,437,0.9228741280392146,333.021,422,0.9096265294745469,0.8832666285680895,10.281
54,1730,9295.57,/76561198104429943,0.9348822780047656,361.359,601,0.9375281236743614,356.592,362,0.9315688301150469,354.513,717,0.9348883245546574,349.467,583,0.9300883698244509,348.673,613,0.9155820629761907,348.427,332,0.9384893314680385,343.324,193,0.9272657403345171,342.364,400,0.9362035766127837,341.788,468,0.9198775755588348,341.578,809,0.9306374213123647,0.8788980926591864,9.319999999999999
55,1766,9246.47,/76561198017862733,0.9330337910475973,374.038,615,0.931576977694386,365.069,418,0.9359793810484874,362.204,523,0.9313312017619273,353.995,726,0.9379639670837396,346.953,356,0.9232884435804521,344.949,812,0.920111114803643,343.087,664,0.9387561000675796,343.079,464,0.9173765886735933,335.585,687,0.9327665261169098,334.759,525,0.9302184091878315,0.8747686977135908,9.381999999999998
56,1781,9223.23,/76561199002319237,0.9065598447561326,355.345,524,0.8937423199165238,351.733,754,0.9030859336103341,350.589,577,0.9054088397670862,349.736,508,0.9118995702839129,348.742,420,0.9210336706492166,346.089,418,0.9008586662800377,345.857,721,0.9001643163019067,340.71,433,0.9353598230430623,333.516,442,0.9217159655615551,333.237,926,0.9099828950169767,0.8493472644867773,10.392
57,1786,9221.46,/2018353274874493,0.9333160055641392,356.043,414,0.9294095877470061,352.891,322,0.920755187092619,348.295,428,0.9215817943239425,347.881,246,0.9194284792424299,338.297,392,0.9283373874381816,337.454,526,0.9099675419646098,336.297,920,0.921572162440396,333.308,150,0.9212195095945038,332.965,551,0.9379493205580162,331.278,228,0.9243536975965844,0.8796946835144408,9.468
58,1813,9182.17,/76561198273077103,0.9123667419189876,363.525,343,0.9350733342806558,359.469,490,0.9270753382745667,359.218,559,0.9448868431624744,356.374,318,0.9187241636156198,347.835,1027,0.9543878317730439,340.263,385,0.945361093290186,338.178,517,0.9286402371248611,338.037,519,0.92166950952066,337.763,312,0.9063697044535893,335.401,501,0.9294554797414645,0.8617904946775614,9.354000000000001
59,1823,9169.44,/76561197993065585,0.9376707410817614,352.599,277,0.9430576994767145,347.9,180,0.9354070318649456,340.159,344,0.9433568038866235,336.825,116,0.9183848991693638,335.343,308,0.9345244783232909,335.289,259,0.9215986564724947,333.005,364,0.9283046574373037,329.27,431,0.9440906659467783,329.027,99,0.9101791856219678,328.376,563,0.9316574819281243,0.8803546495175597,8.943999999999999
60,1837,9147.89,/76561198055028730,0.9208043024612756,366.064,469,0.9288604135573731,364.753,741,0.9149772146407947,356.501,392,0.9242574061806306,349.797,723,0.9026546080623775,347.873,605,0.9304542783724287,347.222,720,0.9142295606467463,344.803,664,0.8878052851295433,334.269,589,0.9215481525974526,333.97,1024,0.906822292844373,333.566,830,0.9152413514492995,0.8322938640434571,10.148
61,1850,9131.59,/76561198991003893,0.9142003180209682,351.56,467,0.9465340821048245,348.874,150,0.9213092576476265,348.737,534,0.9246777780130879,339.087,681,0.9392848644369873,337.052,250,0.9361595503015089,336.088,230,0.9262795459584476,334.953,734,0.9371639068177532,334.799,425,0.944791044634648,333.724,354,0.928408591615448,332.79,485,0.93188089395513,0.9105027727571237,9.020999999999999
62,1890,9085.9,/76561198425664105,0.9281777454622571,368.87,455,0.9117075412957089,353.968,695,0.9104311852523699,352.527,809,0.9181887919557354,348.218,710,0.909925652091396,347.56,528,0.9128564978353828,346.812,565,0.9157877752283956,345.73,693,0.8989828491722057,342.506,735,0.9001849915884346,342.407,187,0.911675586528045,338.226,518,0.911791861640993,0.8644912634642106,10.368
63,2044,8878.97,/76561198060308735,0.9307088878133402,349.268,299,0.9135799731752543,347.292,459,0.9190360748527611,336.53,179,0.8975220510780276,331.537,305,0.9294802090784582,328.506,758,0.9322578596379804,325.782,310,0.9367851183450009,320.838,851,0.9001448860216125,319.891,375,0.9029638847570677,319.563,1346,0.9156542312999493,319.375,674,0.9178133176059452,0.8906462960453261,9.491000000000001
64,2054,8859.33,/76561198165803617,0.947832863889536,389.891,126,0.9123730247286976,342.928,392,0.9036326834570283,341.613,765,0.9384818800366742,339.778,185,0.9538094754584407,338.378,402,0.9198108140295105,338.294,455,0.9113004672821641,337.51,523,0.921334138251779,336.633,402,0.9181908533962292,336.382,282,0.9296413980935089,329.758,207,0.9256407598623568,0.8706520469106495,9.429
65,2113,8761.34,/76561198847289185,0.9262915351871069,342.275,646,0.9259159004510601,340.804,414,0.9307159364964404,330.565,443,0.931559902200489,330.409,233,0.9343335907166356,321.464,213,0.9065895509942069,320.415,381,0.9069768531945873,320.071,400,0.9289265053087937,319.325,372,0.9474554491832676,316.008,252,0.9135869082082658,315.392,508,0.9252352131940853,0.8936863508990953,8.985
66,2122,8746.82,/76561198434643635,0.9441284454494634,342.512,339,0.9400318876937241,332.598,163,0.9306789097753243,329.366,448,0.9229349961561459,327.772,457,0.929762912240155,325.682,532,0.9266911086619132,325.508,198,0.9463793838718193,318.88,630,0.9329671415449585,318.806,229,0.9438684676209036,318.025,126,0.9236247224296926,317.247,574,0.93410679754441,0.9239628702997028,8.525
67,2136,8734.04,/76561198927588372,0.9298018687855966,348.091,619,0.8891211098477328,337.241,886,0.91508330609625,337.198,1064,0.9051857884452367,335.625,561,0.9038059512375207,333.866,623,0.8999544589997053,333.776,948,0.8941393243898497,333.751,1072,0.911202273714341,333.638,1184,0.9021088955566855,329.946,781,0.9278156867436348,325.407,805,0.9078218663816553,0.8562615547426816,10.179
68,2190,8667.38,/76561198305935873,0.9408192394035616,402.317,328,0.9535931345195455,345.196,210,0.9505277263007841,342.922,233,0.9278083353405637,333.123,321,0.9256407365046636,332.264,564,0.9440181737868366,330.909,151,0.9499388745608512,325.841,515,0.9589510614155976,325.606,125,0.9160534075616485,319.735,1086,0.9397161340326494,319.331,886,0.9407066823426702,0.9127800885336506,8.459
69,2192,8664.9,/76561198807678383,0.9339787606416997,357.862,582,0.9192790698182597,335.572,547,0.9214220977470065,333.366,547,0.9160196173676333,327.59,681,0.9052596211642495,325.363,386,0.9274998058169215,321.88,515,0.8950556107928815,320.259,1159,0.9166270078544786,316.256,522,0.93229193976633,314.509,641,0.8890931080909271,314.417,940,0.9156526639060388,0.8634544008339431,9.507
70,2240,8604.33,/76561198164305821,0.9196848410713965,326.627,271,0.9406567285550642,325.576,237,0.9414393245914257,325.531,215,0.9169283551112899,324.388,895,0.9253176463650169,323.66,475,0.9404216153849542,320.724,858,0.9295232313040058,317.806,355,0.9295809549479834,317.167,636,0.9518185644342392,316.452,250,0.8968934797723885,316.167,964,0.9292264741537766,0.8780571693137393,8.665000000000001
