,name,pp,prediction,diff,sus
1694,/76561198010161405,929.648000,1114.329102,184.681102,0
762,/76561198089383476,3084.040000,3268.504639,184.464639,0
817,/76561198407280633,2938.820000,3123.008789,184.188789,0
1507,/76561198017068185,1161.810000,1345.690186,183.880186,0
1943,/76561197966238648,737.164000,920.920227,183.756227,0
1929,/76561198042544352,746.413000,929.948914,183.535914,0
361,/76561198813816388,5609.650000,5793.065430,183.415430,0
1889,/76561198112842485,780.621000,963.854065,183.233065,0
312,/76561198142295564,6103.970000,6286.677734,182.707734,0
1711,/76561198103900034,916.859000,1099.335327,182.476327,0
1866,/76561198077281217,794.006000,976.147339,182.141339,0
124,/76561198103363788,9019.930000,9201.266602,181.336602,0
1896,/76561198038591992,771.594000,952.531921,180.937921,0
1218,/76561198188353730,1626.200000,1806.669800,180.469800,0
813,/76561198035750073,2941.490000,3121.946533,180.456533,0
1852,/76561198151291918,804.906000,984.770813,179.864813,0
1914,/76561198862135756,757.202000,936.549744,179.347744,0
1303,/76561198021050060,1446.520000,1625.650635,179.130635,0
1848,/76561198046140222,807.273000,986.136841,178.863841,0
1928,/76561198819321052,748.623000,927.176880,178.553880,0
1095,/76561198069710648,1962.610000,2140.070068,177.460068,0
1776,/76561198063594557,858.458000,1035.686523,177.228523,0
921,/76561198150918765,2520.330000,2697.301514,176.971514,0
242,/76561198068129080,6981.670000,7158.628418,176.958418,0
1902,/2169688546422562,764.907000,941.698059,176.791059,0
1911,/76561197999839417,758.929000,934.553894,175.624894,0
1749,/3844838468860197,883.339000,1058.824707,175.485707,0
1088,/76561198866573730,1988.160000,2163.098633,174.938633,0
1185,/76561198436571166,1700.390000,1875.092285,174.702285,0
795,/76561199002129967,2996.020000,3170.630127,174.610127,0
1823,/76561197972950714,826.344000,999.576111,173.232111,0
1885,/76561198021761481,783.679000,956.278687,172.599687,0
1904,/76561198009927557,763.868000,936.345337,172.477337,0
1517,/76561197967176786,1151.080000,1322.414185,171.334185,0
256,/76561198357396390,6806.100000,6976.858398,170.758398,0
1960,/1594576937332683,726.474000,896.681763,170.207763,0
1922,/76561198078029949,752.732000,922.672485,169.940485,0
1881,/76561197994817194,788.152000,957.947815,169.795815,0
529,/76561198164041371,4359.250000,4527.879395,168.629395,0
1657,/76561198017913095,971.007000,1139.395386,168.388386,0
1882,/76561198025234925,788.114000,956.058105,167.944105,0
1702,/76561199190451223,924.911000,1092.556519,167.645519,0
1691,/76561198025447895,932.773000,1100.261475,167.488475,0
1325,/76561198099464261,1408.520000,1575.531982,167.011982,0
1477,/76561198106966062,1198.360000,1365.361938,167.001938,0
1845,/76561197985761266,809.570000,976.335754,166.765754,0
1774,/76561197985821805,859.139000,1025.589722,166.450722,0
787,/76561198171055849,3020.700000,3187.082275,166.382275,0
1949,/76561198037457334,731.871000,897.732544,165.861544,0
1926,/76561198205144944,750.384000,915.894836,165.510836,0
1860,/76561198009985173,797.656000,963.110168,165.454168,0
1933,/76561198148627234,743.314000,908.273865,164.959865,0
1869,/76561198041576585,792.956000,957.858521,164.902521,0
1826,/76561198369012313,823.507000,987.775879,164.268879,0
1910,/76561198052946815,760.068000,924.315002,164.247002,0
1093,/76561198134798691,1970.850000,2134.238770,163.388770,0
391,/76561198193954102,5398.610000,5560.767578,162.157578,0
1734,/76561198040035188,898.274000,1060.194702,161.920702,0
1898,/1646929638757054,768.649000,930.514160,161.865160,0
1727,/76561198853803974,904.173000,1065.476929,161.303929,0
1328,/76561198025175423,1405.390000,1565.696899,160.306899,0
418,/76561198151755955,5088.830000,5248.810547,159.980547,0
1847,/76561198302063419,807.502000,966.922668,159.420668,0
1767,/1547832985323181,865.858000,1025.272461,159.414461,0
1873,/3749280031860953,790.354000,949.616516,159.262516,0
1891,/76561198004540510,776.531000,935.310974,158.779974,0
1834,/76561198186473350,818.314000,977.041626,158.727626,0
1903,/76561197972337172,764.209000,922.355835,158.146835,0
1730,/76561198049908972,900.991000,1058.700439,157.709439,0
867,/76561198008920593,2745.790000,2903.432373,157.642373,0
1790,/76561198053765601,848.645000,1006.200684,157.555684,0
1916,/76561198050867886,754.946000,911.090393,156.144393,0
1632,/76561198100336120,997.616000,1153.577393,155.961393,0
1938,/76561198038777022,739.907000,895.708984,155.801984,0
1805,/76561198363619220,838.294000,993.894226,155.600226,0
1468,/76561198072740466,1211.960000,1367.128174,155.168174,0
937,/4038536359553168,2438.320000,2593.474609,155.154609,0
1795,/76561198044186195,844.317000,999.385315,155.068315,0
1760,/76561198098825648,869.229000,1024.240723,155.011723,0
1709,/76561198073717762,918.359000,1073.156128,154.797128,0
1059,/76561198024511242,2066.590000,2221.240967,154.650967,0
1590,/76561198158696789,1046.350000,1200.589600,154.239600,0
1838,/76561198087932349,815.179000,969.413879,154.234879,0
698,/76561198115658001,3455.360000,3608.939453,153.579453,0
1479,/76561199011623270,1195.510000,1349.034058,153.524058,0
1870,/76561197972363987,791.797000,944.716125,152.919125,0
1877,/76561198042092070,788.884000,941.684937,152.800937,0
1846,/76561197999319305,807.795000,960.134888,152.339888,0
259,/76561198143685517,6765.870000,6917.963867,152.093867,0
1417,/76561197972372441,1292.140000,1443.926636,151.786636,0
1890,/3225816694167026,778.269000,929.956604,151.687604,0
1221,/76561198067220568,1615.010000,1765.767944,150.757944,0
1119,/3948568668554479,1903.690000,2054.207275,150.517275,0
1483,/76561198216682995,1192.350000,1342.574707,150.224707,0
1813,/76561198044079065,833.813000,983.832703,150.019703,0
442,/76561198989124514,4845.880000,4995.376953,149.496953,0
1701,/76561198156588852,925.224000,1074.641724,149.417724,0
1879,/76561199108023455,788.388000,937.032104,148.644104,0
1923,/76561198071107427,752.438000,900.712708,148.274708,0
1839,/76561198004115023,814.243000,962.415039,148.172039,0
1878,/76561199036520663,788.687000,936.606689,147.919689,0
808,/76561199149246320,2948.450000,3096.307373,147.857373,0
1604,/76561197984084060,1023.930000,1171.750854,147.820854,0
1552,/3651779531606873,1096.510000,1243.407715,146.897715,0
1867,/76561199011814652,793.967000,940.240112,146.273112,0
1842,/76561197979906519,810.330000,956.589722,146.259722,0
167,/76561198138827755,8057.330000,8203.504883,146.174883,0
1295,/76561198929449711,1468.330000,1614.429810,146.099810,0
1854,/76561197997490288,803.680000,949.213989,145.533989,0
1850,/76561198016825941,805.878000,950.896301,145.018301,0
942,/4938159489554427,2425.470000,2570.236328,144.766328,0
1905,/76561198000629657,763.576000,907.347351,143.771351,0
778,/76561198158140663,3034.290000,3177.916504,143.626504,0
1865,/76561197991367813,795.412000,938.793091,143.381091,0
1820,/76561198011800294,828.764000,971.923767,143.159767,0
1880,/76561198121557437,788.338000,931.219971,142.881971,0
1596,/76561198202819885,1038.420000,1180.979858,142.559858,0
1049,/76561198259428314,2105.110000,2246.564697,141.454697,0
1203,/76561198446642729,1664.920000,1805.849243,140.929243,0
866,/1632812836820251,2762.380000,2902.879639,140.499639,0
1698,/76561198133984028,928.292000,1068.680786,140.388786,0
355,/76561198001884695,5655.350000,5795.458984,140.108984,0
1828,/76561198097852487,823.470000,963.498901,140.028901,0
1858,/76561198025383134,799.684000,939.053711,139.369711,0
1872,/76561198136185079,790.647000,929.905945,139.258945,0
1886,/76561197995120301,782.973000,922.230896,139.257896,0
1887,/76561198982504961,782.818000,921.969177,139.151177,0
1778,/76561198410983897,856.353000,995.501953,139.148953,0
1162,/76561198273199493,1780.130000,1918.932617,138.802617,0
1013,/76561198454036482,2226.180000,2364.833496,138.653496,0
1677,/76561198041789463,944.462000,1083.058838,138.596838,0
1611,/76561198025099367,1018.460000,1156.745117,138.285117,0
1874,/76561197997641184,790.035000,928.059509,138.024509,0
1893,/76561199077970103,775.366000,913.289856,137.923856,0
1863,/76561197999608593,796.767000,934.569702,137.802702,0
1861,/76561198845886725,796.888000,934.645142,137.757142,0
750,/3068326669951175,3131.320000,3268.100098,136.780098,0
1282,/3986569974712555,1502.530000,1639.183350,136.653350,0
1681,/76561198047388312,942.474000,1078.910522,136.436522,0
1868,/76561197992725559,793.604000,929.944153,136.340153,0
1699,/76561197960429900,927.142000,1062.223877,135.081877,0
1405,/76561198398008949,1305.700000,1440.363281,134.663281,0
1837,/76561198961388716,816.053000,950.662659,134.609659,0
1750,/76561197974834736,881.823000,1015.542786,133.719786,0
1532,/76561198206839999,1121.710000,1255.283691,133.573691,0
1685,/76561197964703098,936.873000,1069.514526,132.641526,0
1793,/76561198936491649,845.658000,978.170898,132.512898,0
1883,/76561198079110168,784.671000,916.830322,132.159322,0
522,/76561198943061038,4384.290000,4516.383789,132.093789,0
1612,/76561198089995793,1017.510000,1149.469727,131.959727,0
1809,/76561198071323511,835.480000,967.368225,131.888225,0
1154,/1950719415046659,1814.410000,1946.237793,131.827793,0
1572,/76561197980176311,1064.310000,1195.996338,131.686338,0
1700,/76561199201585360,925.425000,1057.039185,131.614185,0
1120,/76561198004335055,1901.010000,2030.098755,129.088755,0
1220,/76561198445555586,1619.900000,1748.868774,128.968774,0
963,/76561198085527367,2364.480000,2493.336914,128.856914,0
1830,/76561198193257625,820.556000,948.416077,127.860077,0
667,/3740972675950806,3577.200000,3705.006104,127.806104,0
1526,/76561198204706688,1130.090000,1257.840210,127.750210,0
1585,/76561198142507857,1050.800000,1178.302612,127.502612,0
281,/76561198219389695,6498.460000,6625.753906,127.293906,0
1193,/76561199012707759,1681.080000,1807.990112,126.910112,0
1806,/3979408488745391,838.064000,964.642273,126.578273,0
1629,/76561197966608415,1000.900000,1127.401245,126.501245,0
1635,/76561198104943464,994.899000,1121.272095,126.373095,0
1252,/76561198277442241,1563.730000,1689.666016,125.936016,0
1789,/76561198042912941,848.839000,974.270630,125.431630,0
1501,/1823934961064580,1168.040000,1292.820679,124.780679,0
842,/76561199061860255,2844.720000,2969.256836,124.536836,0
1836,/76561198042301775,817.355000,941.802368,124.447368,0
1327,/76561197993723964,1407.050000,1531.358154,124.308154,0
1644,/76561198154339463,984.627000,1108.286865,123.659865,0
1840,/76561198081250449,811.786000,934.852234,123.066234,0
1859,/76561198068405457,798.522000,921.294678,122.772678,0
957,/76561198043452732,2375.410000,2497.563965,122.153965,0
1125,/76561198344927212,1897.780000,2019.671997,121.891997,0
1857,/76561198004707418,801.242000,923.123291,121.881291,0
1761,/76561197967420206,867.910000,989.083679,121.173679,0
635,/76561198842220717,3785.830000,3906.964844,121.134844,0
1759,/76561198053043315,871.928000,992.758667,120.830667,0
992,/76561198202552920,2283.400000,2404.132080,120.732080,0
1855,/76561197960449969,802.682000,923.397034,120.715034,0
1583,/76561198389286780,1053.540000,1174.105225,120.565225,0
885,/76561198054329407,2678.000000,2798.526367,120.526367,0
1849,/76561198070253925,806.205000,925.142639,118.937639,0
520,/2280754338644725,4395.910000,4514.816895,118.906895,0
1782,/76561198067835736,854.521000,972.540100,118.019100,0
1645,/76561198003132215,983.521000,1100.705444,117.184444,0
430,/76561198043340143,4963.830000,5080.853516,117.023516,0
1733,/76561198367343502,899.690000,1016.434448,116.744448,0
1607,/76561198040980541,1021.820000,1137.746460,115.926460,0
177,/76561198158026065,7945.960000,8061.596191,115.636191,0
45,/76561198121831459,11444.600000,11559.436523,114.836523,0
1732,/3542131982493977,900.478000,1015.222351,114.744351,0
1841,/76561198047294952,810.586000,925.232971,114.646971,0
1844,/76561198078291013,809.667000,924.037964,114.370964,0
1243,/76561198257267441,1573.830000,1687.874878,114.044878,0
1333,/76561198114267088,1398.390000,1511.992188,113.602187,0
646,/76561198286370348,3724.950000,3838.041260,113.091260,0
528,/3233903883344520,4359.900000,4472.839355,112.939355,0
1843,/76561199090195183,810.104000,922.891846,112.787846,0
70,/76561198379082620,10692.700000,10805.097656,112.397656,0
1289,/76561198040854288,1488.160000,1600.390503,112.230503,0
378,/76561198007980609,5484.650000,5596.877930,112.227930,0
1740,/76561199106978123,893.004000,1005.024109,112.020109,0
1361,/76561197993894886,1360.400000,1472.312988,111.912988,0
1354,/76561197991732260,1367.940000,1479.635376,111.695376,0
1818,/76561198077342027,830.185000,941.551453,111.366453,0
370,/76561198056912631,5524.760000,5634.916504,110.156504,0
494,/76561198855917596,4543.400000,4653.243652,109.843652,0
895,/76561197996787974,2633.680000,2743.415771,109.735771,0
9,/2296904523717266,13833.100000,13942.310547,109.210547,0
1588,/76561198964701490,1046.590000,1155.685303,109.095303,0
1812,/76561198131286546,834.565000,943.380127,108.815127,0
1801,/76561198079113589,840.999000,949.795288,108.796288,0
1353,/76561198372873802,1369.880000,1478.439331,108.559331,0
415,/2781263358551307,5121.720000,5230.102051,108.382051,0
1410,/76561198130792223,1297.290000,1405.040405,107.750405,0
1713,/76561198058348416,913.593000,1021.229553,107.636553,0
1786,/76561198025307807,850.779000,957.210693,106.431693,0
1856,/76561197963101653,802.147000,908.435669,106.288669,0
1649,/76561198055155963,980.736000,1085.611328,104.875328,0
964,/76561198146134196,2359.750000,2463.446045,103.696045,0
898,/76561197990616121,2620.000000,2723.607178,103.607178,0
1780,/76561198357445848,854.830000,957.531372,102.701372,0
265,/76561198140304807,6619.810000,6722.351074,102.541074,0
1762,/4081986295213620,867.751000,970.115051,102.364051,0
1683,/76561199105193411,939.685000,1041.638794,101.953794,0
1571,/76561198041662824,1064.770000,1166.040283,101.270283,0
293,/76561198142471992,6313.760000,6414.952637,101.192637,0
1747,/76561199006338455,886.688000,987.536560,100.848560,0
1676,/76561198235842350,947.075000,1047.852661,100.777661,0
1724,/76561198201826736,905.445000,1006.011597,100.566597,0
1622,/76561198012359930,1011.350000,1111.848633,100.498633,0
1378,/76561198120299244,1333.610000,1433.417603,99.807603,0
1718,/76561198154509638,912.129000,1011.706787,99.577787,0
1788,/76561198389489695,848.954000,947.578003,98.624003,0
1382,/76561198107183812,1329.540000,1428.111938,98.571938,0
1745,/76561198172223825,888.658000,986.742371,98.084371,0
1682,/76561198014638884,940.582000,1038.357788,97.775788,0
298,/76561198978796370,6254.060000,6351.813477,97.753477,0
1034,/76561198044226212,2153.850000,2251.116455,97.266455,0
841,/76561198878123286,2846.250000,2943.417725,97.167725,0
1373,/76561198364486805,1339.220000,1436.100586,96.880586,0
1491,/76561198352085013,1183.790000,1280.306274,96.516274,0
1819,/2272901652729586,829.414000,925.418518,96.004518,0
286,/76561198079754396,6396.250000,6491.121582,94.871582,0
1357,/76561198020515912,1363.440000,1458.216309,94.776309,0
679,/76561198429112501,3519.290000,3613.545898,94.255898,0
1766,/76561198799368298,866.023000,960.072388,94.049388,0
1816,/76561198049192307,831.697000,925.059204,93.362204,0
1516,/76561197999435678,1151.670000,1244.987061,93.317061,0
238,/76561198162491395,7059.000000,7152.037598,93.037598,0
1769,/76561198297387706,864.049000,956.751648,92.702648,0
181,/76561198450701352,7913.110000,8005.721191,92.611191,0
1424,/76561198025716399,1283.640000,1376.208130,92.568130,0
1568,/76561198165722294,1070.010000,1162.523926,92.513926,0
1814,/76561198045039185,833.556000,926.020813,92.464813,0
1824,/76561198357464468,825.216000,917.324585,92.108585,0
1017,/76561197966103450,2219.650000,2311.686768,92.036768,0
1829,/76561198081197046,823.002000,915.026123,92.024123,0
1715,/76561198059066691,913.446000,1005.302734,91.856734,0
1804,/76561199129526750,838.773000,930.309021,91.536021,0
458,/76561199099485083,4759.010000,4849.054199,90.044199,0
1666,/76561198215431589,960.321000,1050.022095,89.701095,0
1807,/76561198893494176,837.611000,927.285522,89.674522,0
1008,/76561197966150384,2239.760000,2329.255615,89.495615,0
1815,/76561197975690787,832.641000,921.760681,89.119681,0
429,/76561199123692160,4973.710000,5062.455078,88.745078,0
1440,/76561197962086328,1257.480000,1345.951050,88.471050,0
128,/76561198207764783,8914.450000,9002.878906,88.428906,0
1663,/76561198088131978,962.495000,1050.097412,87.602412,0
1654,/76561198140359959,973.004000,1059.850708,86.846708,0
1653,/1854431234626395,973.081000,1059.817383,86.736383,0
1773,/76561197972427576,859.180000,945.731689,86.551689,0
1781,/76561198400414098,854.654000,940.940674,86.286674,0
1166,/76561198061957973,1775.760000,1861.125854,85.365854,0
1686,/76561198139623832,936.047000,1020.696228,84.649228,0
1637,/76561198004049307,992.627000,1077.039185,84.412185,0
706,/76561198393995600,3424.860000,3509.070801,84.210801,0
1625,/76561198975647477,1009.090000,1093.296509,84.206509,0
1796,/76561198072157139,844.095000,928.293274,84.198274,0
1669,/76561198071530042,957.379000,1041.472290,84.093290,0
1725,/2477877328921201,904.592000,988.038696,83.446696,0
1772,/76561198059045266,861.138000,943.965332,82.827332,0
1366,/76561198065476921,1352.300000,1434.491699,82.191699,0
830,/76561198149658044,2905.840000,2987.943359,82.103359,0
781,/76561198119702237,3030.650000,3112.512939,81.862939,0
1397,/76561197993545282,1314.710000,1396.476807,81.766807,0
1798,/76561198118445039,842.284000,923.902832,81.618832,0
1794,/3470722852997915,844.723000,926.329102,81.606102,0
1787,/76561198213420317,849.446000,930.274048,80.828048,0
1521,/76561198799957027,1144.500000,1225.175415,80.675415,0
1652,/76561198037486901,973.211000,1053.873779,80.662779,0
952,/76561198121103194,2402.970000,2483.562256,80.592256,0
1765,/76561198039346078,866.395000,946.898438,80.503438,0
1753,/76561198136529453,876.792000,957.288086,80.496086,0
1704,/2255149754598102,923.758000,1003.942322,80.184322,0
642,/76561198238374240,3748.390000,3828.475342,80.085342,0
196,/76561198277962901,7607.200000,7687.220215,80.020215,0
82,/76561199013824695,10299.000000,10378.944336,79.944336,0
1810,/76561198044686915,835.068000,914.210266,79.142266,0
1564,/76561198011736996,1077.630000,1156.223022,78.593022,0
1751,/76561198070018563,881.546000,959.908630,78.362630,0
1286,/76561198015104795,1497.660000,1575.950439,78.290439,0
1646,/76561197970540165,982.934000,1060.629761,77.695761,0
243,/76561198067253258,6976.720000,7054.142578,77.422578,0
1690,/76561198140307331,932.826000,1009.509094,76.683094,0
1551,/76561198878784446,1097.350000,1173.610962,76.260962,0
1783,/76561198004428435,854.066000,929.799194,75.733194,0
1771,/1812981622116530,861.343000,936.533813,75.190813,0
1266,/76561198055417301,1537.770000,1612.863037,75.093037,0
930,/76561198021943225,2484.850000,2558.796143,73.946143,0
1757,/76561198029949879,875.232000,949.089233,73.857233,0
1726,/76561199104723641,904.365000,977.642517,73.277517,0
1748,/76561198973024345,886.557000,959.547241,72.990241,0
1756,/76561198053987725,875.591000,948.038452,72.447452,0
1736,/76561198245463460,897.362000,969.411072,72.049072,0
1150,/76561198213290696,1820.550000,1892.266968,71.716968,0
1784,/76561198131143878,853.706000,925.205383,71.499383,0
1536,/76561199050505537,1116.100000,1187.594604,71.494604,0
585,/76561198094843009,4015.490000,4086.565430,71.075430,0
1570,/76561198078660373,1067.300000,1138.086914,70.786914,0
1623,/76561197994703384,1009.160000,1079.325684,70.165684,0
1230,/1920423668054504,1590.670000,1660.631104,69.961104,0
1779,/2759923964036263,855.176000,924.558411,69.382411,0
1764,/76561198041538136,866.790000,935.694824,68.904824,0
1534,/5002066266472079,1120.930000,1189.455688,68.525688,0
1149,/76561198984135096,1821.230000,1889.633423,68.403423,0
1307,/76561197998341566,1433.250000,1501.449829,68.199829,0
1023,/76561198941981305,2194.180000,2262.100342,67.920342,0
904,/3490222577714165,2592.810000,2660.501221,67.691221,0
1735,/76561198059328643,898.232000,965.886047,67.654047,0
1642,/76561198022044081,987.013000,1054.353882,67.340882,0
1239,/76561198158328769,1582.000000,1648.693481,66.693481,0
1808,/76561198163157289,837.439000,903.600281,66.161281,0
1189,/76561198043713168,1692.980000,1758.573853,65.593853,0
1420,/76561198153861437,1289.300000,1354.405762,65.105762,0
543,/76561198239585932,4274.330000,4338.844727,64.514727,0
1692,/76561199242385736,932.353000,996.806274,64.453274,0
1775,/76561198001969435,858.509000,922.812256,64.303256,0
1467,/76561198002046555,1215.050000,1279.128052,64.078052,0
1688,/76561198029838674,934.656000,998.048096,63.392096,0
1664,/76561199009942529,960.604000,1022.543457,61.939457,0
810,/76561198043895061,2945.940000,3006.774170,60.834170,0
1143,/76561198084271457,1843.060000,1903.795532,60.735532,0
1254,/76561199065594196,1559.870000,1620.540649,60.670649,0
1678,/76561197975553739,943.689000,1004.331604,60.642604,0
1130,/76561198060457172,1890.370000,1950.119751,59.749751,0
1523,/76561198071684734,1141.910000,1201.518066,59.608066,0
479,/76561197968363752,4614.120000,4673.369629,59.249629,0
956,/76561197987939053,2383.540000,2442.070557,58.530557,0
1324,/76561198112362522,1408.810000,1466.840820,58.030820,0
1469,/76561198263952576,1211.750000,1269.600586,57.850586,0
69,/76561198116717626,10772.700000,10830.029297,57.329297,0
1391,/76561199195717553,1321.150000,1378.289673,57.139673,0
301,/76561199135640278,6194.100000,6250.607422,56.507422,0
1697,/76561198054824280,928.449000,984.726074,56.277074,0
1349,/76561198153935056,1374.450000,1430.658936,56.208936,0
708,/76561198186884045,3409.270000,3465.232910,55.962910,0
1576,/76561198826951763,1061.300000,1117.000122,55.700122,0
1763,/76561198063531581,867.544000,923.235779,55.691779,0
1548,/76561198020015328,1098.300000,1153.478271,55.178271,0
1792,/76561198086827766,846.170000,901.273621,55.103621,0
1777,/76561198171474657,857.054000,911.889282,54.835282,0
1731,/76561198377696350,900.875000,955.643799,54.768799,0
1158,/3826179807489215,1798.130000,1852.419067,54.289067,0
551,/76561198082922932,4220.330000,4274.292480,53.962480,0
231,/2603613016347496,7142.430000,7195.689941,53.259941,0
1601,/76561198146090595,1028.110000,1080.146484,52.036484,0
1631,/76561198068581238,999.240000,1049.214600,49.974600,0
1618,/76561198015208462,1014.680000,1064.035767,49.355767,0
1503,/76561198889992019,1166.730000,1215.872192,49.142192,0
1553,/76561198151713016,1092.280000,1140.293091,48.013091,0
148,/76561198055533552,8341.750000,8389.636719,47.886719,0
1658,/76561197972690548,970.940000,1018.397217,47.457217,0
1728,/76561197983218148,902.342000,949.625732,47.283732,0
1529,/76561198066549433,1125.690000,1172.663086,46.973086,0
186,/76561198118635563,7752.250000,7799.021484,46.771484,0
1742,/76561198069112964,890.886000,937.463440,46.577440,0
254,/76561198184356075,6831.950000,6878.427734,46.477734,0
1817,/76561198057600795,830.827000,874.690735,43.863735,0
943,/76561198201580329,2424.810000,2468.408203,43.598203,0
803,/76561198269287763,2965.900000,3009.415771,43.515771,0
1580,/76561198060380669,1056.170000,1099.521362,43.351362,0
777,/76561198029456997,3037.580000,3080.810303,43.230303,0
1624,/1492145187579607,1009.140000,1052.150635,43.010635,0
839,/5245062092201274,2849.810000,2892.154785,42.344785,0
1489,/76561197977080277,1185.530000,1226.812744,41.282744,0
1672,/76561198058123214,950.683000,990.648987,39.965987,0
421,/76561199059484358,5060.770000,5100.292480,39.522480,0
1600,/76561197978186192,1028.840000,1068.301392,39.461392,0
1241,/76561198809072649,1579.870000,1618.773560,38.903560,0
326,/76561198064263389,5940.280000,5979.036621,38.756621,0
1436,/76561198105963803,1260.470000,1299.123535,38.653535,0
1648,/76561198313667858,982.507000,1021.010986,38.503986,0
1716,/76561198025661354,913.402000,951.446228,38.044228,0
1486,/76561198252682734,1188.900000,1226.915771,38.015771,0
18,/76561198965353139,12775.000000,12812.187500,37.187500,0
1445,/2029014993881694,1244.770000,1281.709473,36.939473,0
1627,/76561199054121594,1001.700000,1037.976440,36.276440,0
1739,/76561198055379197,895.356000,931.007812,35.651813,0
997,/76561198234779216,2270.990000,2306.560547,35.570547,0
1650,/76561197961877886,978.751000,1014.316284,35.565284,0
1196,/76561197994445240,1679.400000,1714.864502,35.464502,0
638,/76561199003351976,3770.830000,3805.343018,34.513018,0
1326,/76561198326828970,1407.360000,1441.731323,34.371323,0
435,/76561198041916414,4936.610000,4970.894043,34.284043,0
1493,/76561197994807921,1180.030000,1213.771729,33.741729,0
1710,/76561198143677898,917.026000,950.760925,33.734925,0
1605,/76561198872786387,1022.600000,1055.865723,33.265723,0
1077,/76561198805632868,2028.530000,2061.725098,33.195098,0
1679,/76561198260460761,943.103000,976.031799,32.928799,0
1003,/76561198312632252,2253.250000,2285.987549,32.737549,0
630,/2384635068331754,3815.070000,3847.618896,32.548896,0
1737,/76561198300353020,896.801000,929.242615,32.441615,0
1582,/76561198037464174,1054.120000,1085.939941,31.819941,0
1275,/76561198061705564,1516.370000,1547.689941,31.319941,0
837,/76561199047459106,2858.530000,2889.656006,31.126006,0
640,/76561198304608495,3756.590000,3787.179443,30.589443,0
36,/76561198930003964,11689.100000,11719.653320,30.553320,0
1573,/76561198302685430,1062.670000,1092.309814,29.639814,0
1755,/76561198159141235,876.307000,905.801880,29.494880,0
1186,/76561198141988511,1700.390000,1729.663696,29.273696,0
590,/6137696706248112,3999.500000,4028.473877,28.973877,0
1741,/76561198030967186,891.319000,920.167419,28.848419,0
1163,/76561198098142279,1779.300000,1808.067871,28.767871,0
1336,/76561198269114944,1394.810000,1423.335815,28.525815,0
1746,/76561197971356985,887.591000,916.076904,28.485904,0
1227,/76561198144450212,1598.920000,1626.908691,27.988691,0
1538,/2557954437550647,1110.930000,1136.905273,25.975273,0
1616,/2350822121707449,1016.230000,1042.049316,25.819316,0
1593,/76561198028055613,1041.070000,1066.481445,25.411445,0
1712,/76561198073210200,913.839000,938.873779,25.034779,0
284,/76561198108289399,6428.390000,6453.390625,25.000625,0
513,/76561198079120879,4426.020000,4450.789062,24.769062,0
1693,/76561198045640647,929.774000,953.902954,24.128954,0
1738,/76561198181088337,895.726000,919.750854,24.024854,0
383,/3820911631288483,5471.500000,5495.402344,23.902344,0
1464,/76561198229954056,1218.420000,1240.619019,22.199019,0
241,/2136778883082866,6981.940000,7003.905273,21.965273,0
742,/76561198202133682,3205.920000,3227.382324,21.462324,0
75,/76561198444103005,10566.600000,10587.787109,21.187109,0
369,/76561197961914447,5529.720000,5550.229492,20.509492,0
1754,/76561198055643774,876.743000,896.808655,20.065655,0
1705,/76561198272933011,922.879000,942.347473,19.468473,0
1707,/2650345218330147,920.424000,939.601135,19.177135,0
1579,/76561198450003367,1056.360000,1075.536865,19.176865,0
913,/76561198273174266,2551.010000,2570.143311,19.133311,0
1102,/76561198322412216,1939.370000,1958.179199,18.809199,0
1447,/76561198099807435,1239.620000,1257.467285,17.847285,0
145,/76561198171085107,8525.740000,8543.549805,17.809805,0
1610,/76561198041957828,1018.590000,1036.212280,17.622280,0
1662,/1920073624680588,964.574000,981.296265,16.722265,0
117,/76561198088072460,9183.510000,9197.378906,13.868906,0
1581,/76561198038383033,1055.820000,1069.447266,13.627266,0
1661,/76561198226569820,966.064000,979.160461,13.096461,0
530,/76561198177046715,4345.770000,4358.566406,12.796406,0
1680,/76561198060819525,942.673000,955.291504,12.618504,0
1647,/2242985602419003,982.895000,993.241211,10.346211,0
1634,/76561198354324798,996.475000,1006.139404,9.664404,0
1668,/76561198061862355,957.930000,967.452026,9.522026,0
1703,/76561198054962544,924.177000,933.308044,9.131044,0
482,/76561198408262971,4610.160000,4618.775879,8.615879,0
1139,/76561198006324305,1846.610000,1853.096191,6.486191,0
1363,/76561198405406925,1356.550000,1362.122925,5.572925,0
1721,/76561198047525512,907.860000,912.039490,4.179490,0
1608,/76561198875463328,1021.080000,1025.041626,3.961626,0
1599,/76561198322160946,1031.400000,1035.028809,3.628809,0
1673,/76561198014303647,949.275000,952.693726,3.418726,0
1496,/76561197971218674,1171.740000,1174.785400,3.045400,0
1714,/76561198292903868,913.468000,916.316956,2.848956,0
121,/76561198064427567,9088.000000,9090.261719,2.261719,0
1450,/76561198288030412,1235.590000,1237.700562,2.110562,0
1358,/76561197966679378,1362.650000,1364.708618,2.058618,0
1684,/76561198024583130,938.075000,940.023926,1.948926,0
1574,/76561198077892406,1062.650000,1064.124146,1.474146,0
1577,/76561198002149388,1060.600000,1061.265991,0.665991,0
1446,/76561198059969053,1244.330000,1244.773193,0.443193,0
1096,/76561198002551205,1958.330000,1958.632812,0.302813,0
147,/76561198321537088,8403.340000,8403.508789,0.168789,0
