,rank,pp,playerName,acc1,pp1,scoreRank1,acc2,pp2,scoreRank2,acc3,pp3,scoreRank3,acc4,pp4,scoreRank4,acc5,pp5,scoreRank5,acc6,pp6,scoreRank6,acc7,pp7,scoreRank7,acc8,pp8,scoreRank8,acc9,pp9,scoreRank9,acc10,pp10,scoreRank10,avgTopAcc,avgAcc,avgStars
10,785,11010.4,/76561198022899256,0.9370437948981813,422.478,217,0.9260012224667604,416.016,158,0.9244378589184777,406.119,302,0.9229185732205006,404.309,216,0.9406368378093672,404.236,257,0.9421719569663021,402.16,180,0.9335927561176383,397.835,48,0.9271548899541285,397.154,335,0.9187010064913579,394.583,553,0.9298262936131617,393.565,471,0.9302485190455878,0.9053472068411176,10.815999999999999
11,842,10903.9,/76561198366357519,0.9453748075861869,411.908,210,0.9445292957266266,405.685,288,0.9584823634028258,403.603,92,0.9435446450471777,403.207,358,0.9292518705037698,401.936,310,0.9552725705847163,400.206,197,0.9552107990313116,398.571,80,0.939694639760527,397.533,110,0.9263695582430151,393.447,312,0.9422605541157197,392.799,230,0.9439991104001877,0.8995757578378308,9.818999999999999
12,1137,10297.6,/76561198177797857,0.921975328793396,385.342,423,0.9245418832522769,383.971,451,0.9305511192779727,379.593,486,0.9301961949380106,377.639,440,0.9247688048536254,373.989,356,0.9173962683587469,373.413,292,0.9268029514151306,372.197,497,0.9504362431964534,370.103,195,0.9187785827181472,369.248,672,0.9323427356058044,368.68,466,0.9277790112409564,0.8827100129371636,10.207999999999998
13,1428,9776.35,/76561198345487959,0.9363078297903173,402.81,348,0.9384892451831945,397.471,403,0.9204570602935817,391.753,341,0.9395305245665366,388.861,448,0.9335923846069454,385.6,217,0.9508992848812753,368.41,95,0.9091805760057512,368.095,553,0.9361461332706525,367.983,352,0.921123623436995,366.053,171,0.9073783687934215,354.874,585,0.9293105030828672,0.8844430496329063,10.205000000000002
14,1436,9757.3,/76561198242247790,0.954817143833308,369.914,240,0.9242744177515452,366.061,255,0.9413074805665665,361.651,245,0.9387675057543352,359.609,222,0.9212201774237581,358.47,371,0.9391527266921518,354.91,320,0.9405593247032691,354.774,278,0.9308672294046678,352.982,145,0.9318948406280164,352.962,314,0.9486260830572718,351.675,337,0.9371486929814891,0.9183614424383463,9.2
15,1447,9736.01,/76561199186850200,0.9407774032512694,397.834,289,0.9285381178643539,381.309,251,0.931043737539724,380.001,586,0.9414201579001871,369.1,176,0.9256450300436959,365.718,225,0.9005122336508214,364.256,219,0.9032037971438844,363.334,252,0.9370725486107915,361.463,528,0.933978729364489,359.771,653,0.9291520897841273,355.343,366,0.9271343845153343,0.8742561068269937,10.084999999999999
16,1512,9634.45,/76561198261406506,0.9429292011371617,375.042,142,0.9302707247548654,364.747,173,0.9217189450479403,364.411,452,0.9529596030198014,364.179,58,0.9399293127629733,363.654,275,0.9215471030689394,362.006,100,0.935213830755232,360.927,338,0.9312580845484449,359.094,341,0.9186777620238882,357.873,263,0.9349547706541733,356.661,241,0.932945933777342,0.893938094540495,9.559
17,1587,9501.69,/76561198332371212,0.9009231490307726,350.951,638,0.92152758026566,349.899,414,0.9111242133121327,348.892,244,0.9281720970219178,347.464,810,0.9350290120022255,346.689,523,0.9238764652555493,346.5,403,0.8983676927421632,345.192,584,0.9142092891302586,344.424,847,0.9163323755741354,342.976,521,0.90309684163454,341.619,547,0.9152658715969355,0.8475919276675979,10.113000000000001
18,1642,9419.77,/76561198156995597,0.9219593761991072,366.805,116,0.9243065673874917,366.129,254,0.9197424399218121,361.258,291,0.9297825603972064,350.659,768,0.9243347925495293,340.574,436,0.9297345769501318,340.143,490,0.9086294779389409,338.98,258,0.9167216883411967,338.874,380,0.9229901672816241,336.828,980,0.9187049607847426,336.276,470,0.9216906607751782,0.8802440118551692,9.786
19,1647,9416.73,/76561198810727096,0.9430648146839807,362.849,71,0.9372440572480336,350.927,349,0.9429179328451794,345.982,186,0.9242794587700679,344.462,376,0.9232191493138999,344.092,449,0.9438709612622657,343.586,165,0.9402334794108939,343.334,379,0.9255243639755953,341.849,886,0.9321152324556587,340.979,378,0.9217640413346124,340.439,505,0.9334233491300188,0.8685499096026034,9.088
20,1695,9328.37,/76561198422240671,0.916326257256901,364.335,711,0.9164631253203657,360.47,547,0.9157638382919456,357.367,788,0.9148760709213359,345.701,831,0.8981119221578623,340.048,601,0.9142020355657675,338.959,555,0.9074368735056284,337.904,169,0.9057130352351924,336.218,214,0.9009412913921712,334.263,323,0.9088147309110975,332.687,790,0.9098649180558269,0.871700199953662,10.355999999999998
21,1751,9251.6,/76561199211080602,0.9318551128523058,350.613,253,0.9385027423820624,346.491,279,0.9441561963301094,344.197,163,0.9300560532588148,344.129,193,0.9383179072924106,341.69,146,0.9348428443057599,339.005,490,0.9283554018695289,334.166,309,0.9363430457983032,333.164,435,0.9433547233359557,330.755,383,0.9205897217449064,330.307,632,0.9346373749170157,0.9301000526259426,8.856999999999998
22,1773,9223.19,/76561198844500325,0.931378774602245,360.113,320,0.9170723785046824,348.525,581,0.9279445900247083,346.645,815,0.9070626820204897,346.433,850,0.9100921707373915,344.191,510,0.9144938205743753,341.898,547,0.9208315469443449,339.972,866,0.9020409674621565,339.726,555,0.8913403857915687,338.235,522,0.8921527582046256,335.346,689,0.9114410074866587,0.8665689875200294,10.251000000000001
23,1823,9143.83,/76561198295745638,0.9095125761529819,346.812,181,0.9074513657958689,345.811,530,0.9131757965538736,337.363,1131,0.9094106406481426,335.023,549,0.9332455485362143,333.457,142,0.9213604693026113,332.535,776,0.9216438980081413,332.385,486,0.9297520407599748,332.361,437,0.9185123761891393,331.738,714,0.935695270372753,331.487,244,0.91997599823197,0.8850042440559079,9.558000000000003
24,1831,9135.14,/76561198365753171,0.9242507176807394,355.192,872,0.9184452195120104,348.704,586,0.9238628499161498,348.271,569,0.9209994076744281,344.911,645,0.9372272392347987,343.882,300,0.9039518544196585,343.151,491,0.925593992017316,341.624,471,0.9142486370641998,339.387,781,0.929520907020489,336.874,351,0.943525452491384,336.775,348,0.9241626277031173,0.8943529002150347,9.549000000000001
25,1944,8984.43,/76561198812984039,0.9203755803717831,335.524,603,0.9149929408473606,331.212,723,0.9207350824753681,330.593,627,0.9366790492924787,329.175,274,0.90864952079625,329.102,1223,0.913955381859632,327.608,542,0.9249314301133666,325.469,573,0.9082510203246787,323.158,367,0.927705233907014,322.626,630,0.9018853285221796,322.539,866,0.9178160568510112,0.8774712464789434,9.43
26,1989,8926.77,/76561198074565511,0.9088953374930981,334.808,285,0.8927502024553428,325.397,292,0.909657233818532,324.151,322,0.92547007773226,320.678,536,0.9129167823553038,320.639,305,0.9185398784478729,320.624,657,0.9159798659860736,319.949,666,0.9006686032026122,319.199,359,0.9147569201078399,319.161,562,0.9076577615118291,318.891,466,0.9107292663110765,0.9028579519137666,9.648
27,2047,8845.35,/76561198363401304,0.9395853997602626,370.03,426,0.8986718643107641,339.767,674,0.9147926896980818,336.655,1064,0.8957929490261284,328.595,769,0.9081985584507059,328.346,1233,0.9247819817798469,327.356,344,0.9207016657963746,325.231,171,0.901979317831229,323.018,822,0.9029753308906897,322.149,957,0.9149165301269908,321.495,667,0.9122396287671075,0.8694652441805789,9.846
28,2298,8512.78,/76561198151825827,0.9470474394825937,333.01,271,0.9305853002352579,329.549,739,0.9359699531304505,326.622,384,0.9528775264205421,318.443,86,0.9350831414379427,317.581,909,0.9353313806961379,316.901,328,0.9320203146290102,314.741,533,0.9416402877697841,313.611,233,0.9290905162119437,312.207,1056,0.9099779939550585,311.035,1100,0.934962385396872,0.891992313708352,8.309999999999999
29,2309,8502.65,/76561198807113055,0.9363475645484562,342.083,318,0.9086321975571289,336.672,798,0.9276410962227921,331.702,605,0.9155909054988169,330.936,620,0.9080707416420494,328.319,370,0.9124784058208639,327.949,958,0.9299880145886942,326.094,523,0.8896385878283187,322.541,455,0.911950759481754,319.576,536,0.9154750718943082,314.257,531,0.9155813345083184,0.8225577323587224,9.556000000000001
30,2453,8317.27,/76561199133423986,0.9321798428598658,354.335,493,0.9212242823479713,333.329,1034,0.9188964987791398,328.585,594,0.9369887717850278,327.45,726,0.9388959978262449,321.73,450,0.9066460843800969,318.546,671,0.902923148066157,318.211,390,0.9143852615196416,318.162,579,0.9011775878015136,316.566,1390,0.9066347670186421,315.911,656,0.9179952242384302,0.878269570933208,9.34
31,2459,8306.99,/76561198409886056,0.9107071406431771,347.401,911,0.9192582587431037,344.991,984,0.9275216060594073,344.704,476,0.9275069030570127,343.94,385,0.9073414457248771,332.487,1092,0.9052347388909172,330.191,867,0.9367597595022344,326.615,313,0.9281890782725015,320.569,477,0.8978722956089932,318.385,969,0.9134348461424426,318.178,986,0.9173826072644667,0.8578787462964793,9.596
32,2603,8150.91,/76561198824693693,0.923164899763557,315.675,952,0.9020137225543038,314.776,650,0.9331424978594199,310.829,555,0.9211455998114415,310.159,658,0.9145668082997553,308.242,800,0.9070967195408628,307.484,1143,0.9072171043765189,301.114,1163,0.9236765916401586,296.858,1318,0.9280946112209137,292.375,819,0.9346728769779729,292.25,620,0.9194791432044905,0.8459095121540229,8.701000000000002
33,2657,8091.3,/76561198033473820,0.9193286652553873,318.494,194,0.9319743406985032,305.597,442,0.9239471768742851,296.249,342,0.9393513027117674,296.17,379,0.9046432630503229,296.163,821,0.9135941907146469,294.016,325,0.8935018597662626,293.236,776,0.9019634064109611,292.99,455,0.908439239385531,291.452,883,0.9191278606941459,291.198,951,0.9155871305561814,0.8698239570474096,8.666999999999998
34,2714,8039.21,/76561198070188677,0.9232870142676425,310.523,567,0.9279884880254908,307.305,632,0.929275235937732,303.626,640,0.9291771560490298,298.263,596,0.9147645422777949,297.304,834,0.9201063663696937,296.63,723,0.9171976599604558,290.232,453,0.9504954289772407,289.062,351,0.9271667224991287,288.625,934,0.9080791501892833,288.28,649,0.9247537764553492,0.8600029670883274,8.218
35,2745,8009.85,/76561198370356396,0.9264831688579206,329.137,228,0.9220430304854326,308.255,586,0.9159289952825236,307.134,556,0.9211269532385542,306.938,423,0.9052491581778521,304.565,1174,0.9176142819787482,302.002,794,0.9214561754000283,300.8,412,0.9430917061918548,298.725,622,0.8977045341272899,296.883,1109,0.9310033144137235,296.65,180,0.9201701318153928,0.9122724295480542,8.665000000000003
36,2841,7908.8,/76561198381886582,0.9324577850801496,326.181,306,0.9384716609467335,303.663,896,0.9264293721360659,302.741,834,0.9469996684716543,301.069,141,0.9472072915383668,296.068,590,0.9391082311283546,295.747,384,0.9411805373209733,295.151,678,0.9192109183190565,294.48,706,0.9242648326933433,292.832,492,0.9212411888670882,289.788,767,0.9336571486501786,0.866618781342532,7.869999999999999
37,2842,7908.36,/76561198275657289,0.9141688176406361,307.221,721,0.9275027633554842,296.899,1323,0.9134661895413325,296.859,802,0.9186839483290478,294.688,453,0.924743379354031,292.927,438,0.9117381786538191,292.792,283,0.9183163130108645,292.009,443,0.9233940925179119,288.114,592,0.9443317704037298,286.398,611,0.92545926429734,285.796,972,0.9221804717104197,0.8262961328933984,8.242
38,2862,7876.13,/76561198424729855,0.9433841582056816,306.94,369,0.9411721794866541,305.696,339,0.920784400543781,292.887,143,0.9384983074987074,292.724,304,0.9243364489439144,292.233,536,0.9218863644262456,290.899,755,0.9247044577083933,290.33,577,0.9441059447475972,290.059,697,0.9347490121001072,287.013,337,0.9334054974369512,284.685,412,0.9327026771098031,0.8587957291044319,7.741000000000001
39,2888,7845.63,/76561198263786598,0.9211528820220813,297.387,403,0.9344812017230228,292.793,164,0.9332935532698875,292.478,302,0.924275944219671,291.408,243,0.9336991057255978,290.532,658,0.9442391559681752,288.266,213,0.9477679632940265,287.525,211,0.940999712193718,286.911,538,0.9441138807269814,286.417,435,0.9180732270767302,284.315,281,0.9342096626219891,0.9278022586460498,7.586
40,2908,7827.16,/76561198879342564,0.9340634113270895,303.02,662,0.9408945226883676,297.801,257,0.9352316683380841,297.085,563,0.9141911712268525,296.358,840,0.9415017501974023,294.153,370,0.9427147847227895,293.187,185,0.9349743517175505,291.615,476,0.9268476545525238,290.293,641,0.9101449275362319,288.356,680,0.931006897343109,287.46,460,0.9311571139650001,0.8546172940564982,7.831
41,2963,7778.31,/76561198350231923,0.9329623908294215,307.451,232,0.9264160385799427,298.336,183,0.9383348632785334,293.226,536,0.9439950732848873,290.265,675,0.9439462575702106,285.712,622,0.9326049735732396,285.571,211,0.939187996039005,283.738,604,0.9536474230810211,283.724,267,0.9246923369845217,283.44,391,0.933037828398264,282.529,252,0.9368825181619048,0.9317246766497235,7.446
42,2968,7774.69,/76561198174192501,0.9303558393667238,301.44,377,0.886317196600783,297.484,496,0.916042362337368,294.248,661,0.8825153039108232,291.039,1218,0.8846756673037494,286.668,1209,0.8874592891292145,282.77,1256,0.8924109196179757,282.145,786,0.9128602540985996,281.315,788,0.8960491970839916,279.506,1166,0.9237862297914229,279.067,401,0.9012472259240653,0.8434325806390536,9.065
43,3095,7633.55,/76561198352277261,0.9315148728425198,293.825,295,0.9199756232264945,290.772,204,0.9355065646856722,289.482,475,0.9142989142989143,288.697,449,0.9301470859442557,285.933,471,0.9396104371240835,284.442,592,0.9386043816299922,283.091,378,0.9130377580642854,281.595,1083,0.9313078175804619,281.051,391,0.9405547557347155,280.076,247,0.9294558211131395,0.8808271356665373,7.698
44,3204,7528.35,/76561198286034229,0.9367985344682734,297.742,386,0.9424720354949536,288.317,97,0.9537238389406762,288.301,123,0.951996774622455,287.367,243,0.9538062547673531,283.722,85,0.9355134155968803,278.701,156,0.9467948990923057,277.15,610,0.9326142915766829,276.875,325,0.9521503897294818,275.754,265,0.942157020175095,275.707,276,0.9448027454464158,0.9344448849203745,6.9140000000000015
45,3384,7364.98,/76561198045368318,0.9461353476637996,290.84,357,0.9366046343430972,290.228,578,0.9398901539997846,288.404,1090,0.9321461550084785,282.503,377,0.9357166996354657,275.567,992,0.941251356889143,274.135,290,0.9403649449046557,273.786,285,0.9248683616669174,270.702,625,0.9336529766972048,268.343,953,0.92550027832174,266.975,690,0.9356130909130288,0.8808891869682811,7.209999999999999
46,3442,7314.11,/76561198252145096,0.9448984368575206,295.979,384,0.936276630124046,285.013,217,0.9270146759630685,281.411,66,0.9348025125093155,278.661,482,0.9423134472612203,273.97,913,0.8952917684220779,273.787,318,0.9388428985507247,271.694,185,0.9220782823029546,269.868,781,0.9375707175003932,269.268,154,0.9246298055933639,268.881,365,0.9303719175084686,0.8916259497597209,7.4079999999999995
47,3598,7175.28,/76561198425253452,0.9084982119927651,284.606,684,0.888147929320638,282.042,796,0.9068767755332571,278.322,1111,0.9022771780904321,271.416,575,0.9168213645985995,269.934,132,0.927783597505458,268.301,1342,0.907119833406954,267.195,580,0.9299102858147048,265.978,1206,0.886133191418668,265.177,1307,0.8874038257089532,260.212,773,0.9060972193390431,0.840496425864197,8.333
48,3621,7161.25,/76561198871057706,0.9436750409291859,303.057,217,0.9312258110163796,285.025,522,0.94554295687299,284.044,428,0.9070240165899084,278.533,1108,0.9529494773618294,276.177,164,0.9281234065162121,270.298,798,0.9505436356235549,268.453,487,0.904531575593374,264.936,950,0.9211682998763201,264.875,503,0.9013507550427498,261.82,725,0.9286134975422504,0.8699553198459427,7.444
49,3656,7127.41,/76561198028949354,0.9371354548132085,296.597,528,0.9287777007413716,295.366,186,0.9373509139068971,280.673,692,0.9293675547705836,278.903,570,0.943014054844706,278.405,885,0.9511802699482081,276.544,253,0.9287791285848899,272.79,668,0.9325668817227887,271.873,732,0.928313170267843,262.1,293,0.9371477931800419,260.806,389,0.9353632922780537,0.8716608839656524,7.205
50,3678,7111.11,/76561199223548483,0.9368312125082866,391.25,211,0.9198534604826898,349.967,712,0.9525024330239152,333.254,167,0.9347450475368172,331.131,388,0.9090172478800559,330.712,188,0.939636591122359,323.133,442,0.8819655261126833,314.257,662,0.8978768726409335,313.081,751,0.9180363342042016,307.569,535,0.9210880119061674,299.788,210,0.9211552737418109,0.9170520028029795,9.283
51,3679,7110.36,/76561198140295500,0.9100434955897898,269.22,711,0.9036520600086377,268.553,1122,0.9155560969667438,266.689,900,0.9374012241999301,266.268,794,0.9276195496693449,264.005,1200,0.9140592176036862,263.463,1066,0.8939704097767862,262.723,599,0.9292557111274871,262.025,613,0.9296944455820781,260.817,516,0.912754230002933,259.859,814,0.9174006440527418,0.8866885643110666,7.6290000000000004
52,3792,7029.63,/76561199005802144,0.8886303649073032,283.073,925,0.8822438188481424,282.605,1176,0.8869848994895552,274.373,1191,0.9126299129258767,272.173,1077,0.9109283908792212,270.242,1552,0.8967965494021511,261.943,1264,0.9012064610655185,261.302,1311,0.8787050454005957,261.098,1640,0.9034422285510071,259.96,1314,0.8828647472059069,259.877,1402,0.8944432418675279,0.8282225441035174,8.779
53,3986,6870.42,/76561198992399246,0.9154345204330189,285.374,1046,0.9456069242679637,274.315,375,0.9174546201679756,259.079,1033,0.9152509889390743,257.33,993,0.9331384081214563,253.824,161,0.8996783662409995,252.902,798,0.9006726051395497,252.638,1517,0.9016337195753816,250.424,786,0.9072206545445033,250.277,1289,0.8914712353892369,249.923,755,0.912756204281916,0.8333849959508483,7.641999999999999
54,3989,6868.98,/76561198399606931,0.8842547478175623,280.192,389,0.9141670315921177,267.027,900,0.8887245326859081,265.944,1007,0.9076065499717674,262.605,605,0.8925086821121044,255.214,757,0.9032695680870068,254.839,1375,0.9304841619751747,253.082,1367,0.9226639224031553,251.868,1313,0.8904092990992949,248.217,1998,0.9091316517207085,246.44,1499,0.9043220147464799,0.8244667242501416,8.025
55,4276,6681.15,/76561199134840111,0.9351916102967134,282.009,475,0.915828257527201,277.058,261,0.9031338295026317,261.723,571,0.9205948662948122,256.913,221,0.8910690778078015,256.327,639,0.9442024617588735,256.088,272,0.8916338096421862,254.978,336,0.9366818179088884,253.484,475,0.9161849455019325,249.705,770,0.9345588557890581,249.123,1090,0.91890795320301,0.87505512550175,7.433
56,4329,6648.86,/76561198424378535,0.9412880026152337,272.602,661,0.9340349023544121,271.258,210,0.9169033537934823,258.645,664,0.9148111147629538,255.337,185,0.9408284860151926,251.115,184,0.9115235101846828,250.012,605,0.8973121326586095,248.619,397,0.9216123273622916,248.177,648,0.88486119038409,247.008,1014,0.9374323536143289,244.091,228,0.9200607373745276,0.8726970109665723,7.234000000000002
57,4630,6429.52,/76561198064932310,0.9244708510773223,260.027,1361,0.9001247150905259,258.856,1041,0.9037757601061874,255.748,364,0.9026076493226651,244.348,1366,0.9024120123846123,241.217,1081,0.9001034762278354,240.813,1485,0.9028307566148069,239.505,301,0.8992886700285079,237.295,1372,0.8996552910368649,237.107,1369,0.9009509604990086,233.965,1329,0.9036220142388336,0.8530136437608193,7.601999999999999
58,4749,6352.3,/76561198325293022,0.9259635412855672,262.29,1290,0.905374615208487,253.103,684,0.9286920449549662,252.678,1109,0.9158173301353766,247.825,887,0.9388100904331271,244.517,418,0.9300636193271756,239.373,643,0.9195865675395856,239.291,1080,0.9022855943199144,238.499,419,0.9167719384313485,238.418,900,0.9137844453615522,238.25,1040,0.91971497869971,0.8818458865401237,6.986
59,4751,6352,/76561198394138422,0.9006337352812263,256.072,2013,0.9022167179310181,251.516,1455,0.8954226046781906,244.663,1494,0.9134793417305338,243.273,1049,0.9040274144710383,238.752,1480,0.9157942109480478,238.17,1858,0.8985201499581376,234.487,996,0.886108293136286,234.017,1746,0.8940182098043918,230.936,1444,0.9120893151977356,230.274,1908,0.9022309993136608,0.8341354827149324,7.521000000000001
60,4993,6188.78,/76561199133083972,0.9187412717624057,281.507,906,0.9286421565531047,279.605,558,0.9163600567708702,265.114,703,0.9259313460065659,262.241,1294,0.937501532742609,254.334,658,0.9297065752837866,254.137,1072,0.9299007008927612,254.044,1318,0.9194446858632757,252.392,311,0.9324728518931418,251.281,589,0.9092280764841649,247.886,1012,0.9247929254252687,0.8463787168481679,7.2
61,5000,6184.18,/76561198288980872,0.9352198632718314,377.102,395,0.9448129803293196,357.027,279,0.9316266674339231,353.133,404,0.9346547672677243,349.742,356,0.944783029317331,315.35,568,0.9216079787221028,307.461,589,0.9438366244381655,296.467,501,0.9153608261849121,295.544,461,0.9268732703611372,290.336,639,0.9127407679776987,288.899,740,0.9311516775304145,0.9247446770533092,8.585
62,5262,6011.21,/76561198068761698,0.9341425482214002,247.349,380,0.9321258883710873,240.551,468,0.934033495803025,235.725,650,0.9329488356857493,230.759,572,0.9269363814107384,229.276,668,0.92658633281598,229.181,504,0.9270222411537409,227.924,675,0.9230005906674542,226.594,479,0.9274064400424883,226.223,191,0.9316216044847097,224.748,192,0.9295824358656372,0.8729771531552128,6.229999999999999
63,5460,5890.79,/76561198213511908,0.9245684999682331,338.871,681,0.9318143413161212,315.85,891,0.9018393869520641,312.573,899,0.9367253066246889,309.075,612,0.9052244490684969,299.9,590,0.9312834360312255,295.66,819,0.9406518813271695,293.367,320,0.8756114638497673,287.897,514,0.8986715638341005,286.433,800,0.8964059646104932,285.914,635,0.9142796293582359,0.8518962294984169,8.876000000000001
64,5470,5886.22,/76561198046257243,0.9164272232815631,243.83,628,0.9225484395296486,240.629,1015,0.8712661660768253,240.474,416,0.9011243226585172,236.404,817,0.8847811710583064,235.531,782,0.9099925029452715,234.543,1853,0.8662731955284644,234.381,631,0.9234351398612356,233.274,1669,0.8964947441613154,232.993,1415,0.8985336729652742,232.936,701,0.8990876578066423,0.8478494006109832,7.561000000000002
65,5583,5817.74,/76561198096488428,0.9049666178146881,281.747,698,0.8769874409314036,256.425,999,0.9097810295293213,251.242,1123,0.8820633514056033,241.492,1410,0.8629807353901344,239.657,1884,0.882348005270622,238.424,2424,0.8866977108965247,235.652,1004,0.85087112720948,229.16,1578,0.8341206796226425,228.255,1499,0.8993564380342224,228.247,1375,0.8790173136104642,0.8015022376560753,8.635
66,5828,5674.46,/76561198159152141,0.9095360219166029,268.853,598,0.9222717755046528,258.415,683,0.8832442137923974,254.354,793,0.9204187950217337,232.319,312,0.873083751724882,228.586,611,0.9407935812112276,227.584,1153,0.8893545163985673,224.412,1546,0.9137376510501497,220.859,653,0.8843513492852229,215.2,1724,0.8684810935510041,214.541,1236,0.9005272749456441,0.8686537128856027,7.428999999999999
67,6275,5449.43,/76561198098780676,0.8797852749831135,229.921,1231,0.9016956682710108,229.79,1187,0.9212418201556217,227.438,891,0.8832008936975192,225.685,1061,0.8870923785931901,225.619,742,0.880273187389475,225.437,1687,0.8959085301639838,220.226,1402,0.9133700915541444,215.998,758,0.9055287746929592,213.635,740,0.8699750381878469,213.04,2050,0.8938071657688866,0.8422832402182482,7.310999999999998
68,6349,5407.95,/76561198294639597,0.9319062239137509,234.947,326,0.9016398578463527,232.271,1717,0.8852265499783754,227.632,901,0.8876245903035901,220.556,997,0.8976235689274777,216.251,2464,0.9396751317867752,216.129,358,0.9290840364737285,209.119,969,0.8969202152292888,207.076,1174,0.8846013788127329,206.76,736,0.9114266159617552,204.26,3543,0.9065728169233827,0.8831821892497902,6.664999999999999
69,6388,5391.05,/76561198185660965,0.9412261410544389,264.116,597,0.9295527980381632,240.904,352,0.9253442472939687,235.887,1572,0.9124127255326392,231.706,608,0.940205299080991,223.563,723,0.9231795970729411,222.891,1119,0.9396635720194871,222.831,475,0.9150634072788569,222.492,631,0.935518991292997,217.802,845,0.8976269363276117,215.318,614,0.9259793714992094,0.908223383698726,6.302
70,6412,5373.43,/76561198968398999,0.9081207682153047,221.117,2779,0.9361061327286122,217.797,328,0.9011736290390673,211.675,1146,0.9399375910131059,205.381,164,0.9029798198092345,203.434,2705,0.9310605599933663,202.964,1864,0.8856743758197955,201.241,1372,0.9204589303418118,200.991,399,0.9311751367330559,199.353,290,0.9036535477500353,199.001,941,0.9160340491443391,0.8671235216773862,6.0
